slot_number,sim_time,tardiness
1,11208,0
2,22412,0
3,33642,0
4,44939,0
5,56192,0
6,67482,0
7,71575.9,0
8,78609,0
9,79138.3,0
10,89892,0
11,101024,0
12,112308,0
13,123673,0
14,134772,0
15,138491,0
16,146080,0
17,147697,0
18,152722,0
19,157083,0
20,164670,0
21,168422,0
22,172809,0
23,179549,0
24,180279,0
25,190812,0
26,192433,0
27,202154,0
28,213377,0
29,215805,0
30,216528,0
31,224676,0
32,233138,0
33,235065,0
34,235960,0
35,247226,0
36,249992,0
37,258271,0
38,260694,0
39,269490,0
40,280608,0
41,290295,0
42,292067,0
43,303285,0
44,303496,0
45,314649,0
46,321246,0
47,325905,0
48,332722,0
49,337135,0
50,348417,0
51,359576,0
52,370830,0
53,372941,0
54,381948,0
55,390327,0
56,393116,0
57,404298,0
58,407737,0
59,415576,0
60,426689,0
61,430255,0
62,437182,0
63,438051,0
64,449268,0
65,460420,0
66,462240,0
67,471678,0
68,471695,0
69,478481,0
70,482866,0
71,487321,0
72,492709,0
73,494159,0
74,499400,0
75,504301,0
76,505328,0
77,516439,0
78,527690,0
79,535852,0
80,539051,0
81,539061,0
82,543198,0
83,550123,0
84,559680,0
85,561445,0
86,572574,0
87,583726,0
88,595146,0
89,606522,0
90,617706,0
91,624407,0
92,628904,0
93,640352,0
94,651528,0
95,662888,0
96,674159,0
97,677352,0
98,691720,0
99,694087,0
100,698854,0
101,728594,0
102,729125,0
103,729512,0
104,743765,0
105,772106,0
106,774200,0
107,775501,0
108,776558,0
109,780418,0
110,799283,0
111,807909,0
112,815531,0
113,1.18246e+06,0
114,1.20781e+06,0
115,1.21547e+06,0
116,1.23429e+06,0
117,1.25384e+06,0
118,1.25963e+06,0
119,1.27088e+06,0
120,1.29633e+06,0
121,1.32978e+06,0
