slot_number,sim_time,tardiness
1,5653,0
2,11308,0
3,16899,0
4,22434,0
5,28085,0
6,33709,0
7,39284,0
8,44972,0
9,50562,0
10,56203,0
11,61898,0
12,65363.2,0
13,67561,0
14,73256,0
15,78734,0
16,84351,0
17,85638.4,0
18,90032,0
19,94170.1,0
20,95527,0
21,99411.6,0
22,101316,0
23,101531,0
24,106906,0
25,112485,0
26,118195,0
27,123113,0
28,123921,0
29,129572,0
30,135317,0
31,140819,0
32,146432,0
33,149319,0
34,151922,0
35,157574,0
36,163142,0
37,168712,0
38,171328,0
39,174437,0
40,180123,0
41,185660,0
42,191308,0
43,195173,0
44,196986,0
45,202651,0
46,204931,0
47,205631,0
48,208325,0
49,214019,0
50,214109,0
51,219599,0
52,220642,0
53,225220,0
54,230845,0
55,232988,0
56,236584,0
57,238930,0
58,242267,0
59,247905,0
60,251636,0
61,253469,0
62,259071,0
63,263001,0
64,264772,0
65,270426,0
66,275173,0
67,276091,0
68,281574,0
69,281663,0
70,287266,0
71,289026,0
72,292846,0
73,294027,0
74,295519,0
75,298431,0
76,299102,0
77,299464,0
78,302776,0
79,304160,0
80,307528,0
81,309717,0
82,309773,0
83,315343,0
84,318738,0
85,319534,0
86,320971,0
87,325631,0
88,326554,0
89,331472,0
90,332108,0
91,334070,0
92,337827,0
93,343483,0
94,345340,0
95,349196,0
96,354830,0
97,360407,0
98,364568,0
99,365678,0
100,366010,0
101,371692,0
102,373567,0
103,377245,0
104,379425,0
105,380526,0
106,382852,0
107,388466,0
108,392044,0
109,394065,0
110,399703,0
111,402097,0
112,405236,0
113,407965,0
114,409614,0
115,410910,0
116,416338,0
117,416596,0
118,422183,0
119,426219,0
120,427824,0
121,432575,0
122,433537,0
123,439186,0
124,441948,0
125,444967,0
126,448523,0
127,450528,0
128,456274,0
129,461861,0
130,463780,0
131,467481,0
132,473095,0
133,478690,0
134,481720,0
135,484263,0
136,489920,0
137,495555,0
138,495567,0
139,496791,0
140,501071,0
141,502434,0
142,506723,0
143,512471,0
144,518179,0
145,518604,0
146,519042,0
147,520955,0
148,521121,0
149,522582,0
150,523853,0
151,529606,0
152,529662,0
153,535118,0
154,540657,0
155,540750,0
156,546490,0
157,550160,0
158,552206,0
159,557717,0
160,557870,0
161,563516,0
162,569081,0
163,571309,0
164,574778,0
165,575722,0
166,577945,0
167,580598,0
168,586191,0
169,590038,0
170,591773,0
171,597369,0
172,602958,0
173,607918,0
174,608564,0
175,609191,0
176,611944,0
177,614068,0
178,616203,0
179,616534,0
180,619739,0
181,625353,0
182,629174,0
183,630941,0
184,636501,0
185,637112,0
186,637259,0
187,638059,0
188,641578,0
189,642214,0
190,642728,0
191,643187,0
192,647762,0
193,653376,0
194,657751,0
195,659105,0
196,660552,0
197,664812,0
198,670481,0
199,676167,0
200,681821,0
201,685980,0
202,687518,0
203,693151,0
204,694331,0
205,695487,0
206,698834,0
207,701601,0
208,704352,0
209,709953,0
210,715586,0
211,719372,0
212,721150,0
213,726738,0
214,729025,0
215,732251,0
216,733399,0
217,737843,0
218,737878,0
219,743397,0
220,748774,0
221,748806,0
222,749060,0
223,754814,0
224,760432,0
225,763660,0
226,764068,0
227,766032,0
228,768997,0
229,771672,0
230,777081,0
231,777278,0
232,783004,0
233,788096,0
234,788651,0
235,794204,0
236,799856,0
237,802277,0
238,805554,0
239,811235,0
240,811946,0
241,816501,0
242,816787,0
243,822462,0
244,827989,0
245,829825,0
246,833702,0
247,834122,0
248,837838,0
249,838830,0
250,839456,0
251,841960,0
252,845113,0
253,849461,0
254,850315,0
255,850737,0
256,856190,0
257,856332,0
258,861894,0
259,864432,0
260,864834,0
261,867459,0
262,872901,0
263,874244,0
264,877136,0
265,877201,0
266,878501,0
267,884111,0
268,889697,0
269,891068,0
270,891555,0
271,895309,0
272,900894,0
273,904212,0
274,920672,0
275,927146,0
276,932743,0
277,933299,0
278,933377,0
279,938663,0
280,941158,0
281,942434,0
282,948077,0
283,948748,0
284,975452,0
285,995266,0
286,1.00009e+06,0
287,1.00379e+06,0
288,1.01015e+06,0
289,1.01752e+06,0
290,1.02236e+06,0
291,1.0327e+06,0
292,1.04704e+06,0
293,1.04862e+06,0
294,1.05889e+06,0
295,1.07059e+06,0
296,1.07197e+06,0
297,1.07843e+06,0
298,1.08904e+06,0
299,1.12489e+06,0
300,1.1326e+06,0
301,1.16455e+06,0
302,1.18759e+06,0
303,1.23192e+06,0
304,1.2414e+06,0
305,1.2495e+06,0
306,1.25453e+06,0
307,1.26405e+06,0
308,1.27411e+06,0
309,1.28412e+06,0
310,1.29544e+06,0
311,1.29573e+06,0
312,1.29841e+06,0
313,1.31305e+06,0
314,1.33472e+06,0
315,1.34108e+06,0
316,1.35574e+06,0
317,1.3739e+06,0
318,1.38279e+06,0
319,1.39703e+06,0
320,1.4103e+06,0
321,1.41346e+06,0
