slot_number,sim_time,VM_type,NodeID,cost/node
1,22701,"In-house server 1,","n1,",0.693642
2,45488,"Standard_NV6,In-house server 1,","n1,n2,",4.6207
3,67950,"Standard_NV12,In-house server 1,","n1,n2,",8.42326
4,90406,"Standard_NV6,In-house server 3,","n1,n2,",5.51419
5,112900,"In-house server 3,","n1,",1.24967
6,130630,"In-house server 3,","n1,",1.15573
7,135447,"In-house server 3,","n1,",0.317021
8,143833,"Standard_NC6,In-house server 3,","n2,n1,",1.74369
9,158044,"Standard_NC6,In-house server 3,","n2,n1,",2.93437
10,164748,"Standard_NC6,In-house server 3,","n2,n1,",1.42108
11,180625,"Standard_NV6,In-house server 3,","n2,n1,",3.51052
12,203184,"Standard_NC6,In-house server 3,","n2,n1,",4.69084
13,225745,"Standard_NV6,In-house server 3,","n2,n1,",5.35615
14,237340,"In-house server 3,Standard_NV24,","n2,n1,",9.1211
15,271521,"In-house server 3,","n1,n2,",5.36146
16,277887,"In-house server 3,","n1,",0.414932
17,289344,"In-house server 3,","n1,",0.763843
18,318474,"In-house server 3,","n1,",1.97796
19,343809,"In-house server 1,Standard_NV6,","n1,n2,",5.13739
20,429465,"In-house server 1,","n1,",2.61725
21,592763,"In-house server 1,","n1,",4.98966
