n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,44647,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,44647,31.0409,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.36421,0,1.36421
2,89634,tf_alexnet,130000,475,1024,J92,JJ2,44647,187335,0.00498911,71843.9,598714,44987,19.4629,44647,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.687301,0,0.687301
2,89634,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,30736,254027,44987,62.3182,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.687301,0,0.687301
3,108807,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,16795.2,138809,19172.8,100,0,108807,n1,Standard_NV24,M60,1,2.48,0,4.40264,0,4.40264
3,108807,tf_alexnet,130000,475,1024,J92,JJ2,44647,187335,0.00498911,57860.9,482187,19172.8,42.853,44647,0,n1,Standard_NV24,M60,1,2.48,0,4.40264,0,4.40264
3,108807,tf_alexnet,130000,232,128,J113,JJ3,89634,233922,0.0110549,48952.6,390266,19172.8,34.2132,89634,0,n1,Standard_NV24,M60,1,2.48,0,4.40264,0,4.40264
4,134552,tf_alexnet,130000,232,128,J113,JJ3,89634,233922,0.0110549,32204.3,256743,25745.2,80.1548,89634,0,n1,Standard_NV12,M60,1,1.24,0,4.4339,0,4.4339
4,134552,tf_alexnet,130000,475,1024,J92,JJ2,44647,187335,0.00498911,41056.6,342147,25745.2,74.2613,44647,0,n1,Standard_NV12,M60,1,1.24,0,4.4339,0,4.4339
5,166391,tf_alexnet,130000,475,1024,J92,JJ2,44647,187335,0.00498911,18491.7,154101,31839,88.036,44647,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.29714,0,1.29714
5,166391,tf_alexnet,130000,232,128,J113,JJ3,89634,233922,0.0110549,9714.71,77448.8,31839,100,89634,166391,n1,In-house server 3,Quadro P600,1,0.44,0,1.29714,0,1.29714
5,166391,tf_alexnet,130000,366,512,J95,JJ4,134552,809792,0.0147667,58474,483260,31839,16.8718,134552,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.29714,0,1.29714
6,176198,tf_alexnet,130000,366,512,J95,JJ4,134552,809792,0.0147667,48608.4,401725,9806.87,31.5632,134552,0,n1,Standard_NV12,M60,1,1.24,0,1.68896,0,1.68896
6,176198,tf_alexnet,130000,475,1024,J92,JJ2,44647,187335,0.00498911,8595.43,71630.4,9806.87,100,44647,176198,n1,Standard_NV12,M60,1,1.24,0,1.68896,0,1.68896
7,179646,tf_alexnet,130000,366,512,J95,JJ4,134552,809792,0.0147667,40017.8,330727,3448.15,33.3904,134552,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.10536,0,0.10536
