n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,45063,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,45063,31.3302,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37693,0,1.37693
2,89908,tf_alexnet,130000,475,1024,J92,JJ2,45063,187751,0.00498911,71843.9,598714,44845,19.4015,45063,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.685132,0,0.685132
2,89908,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,30607,252961,44845,62.5087,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.685132,0,0.685132
3,108984,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,16710.3,138108,19075.8,100,0,108984,n1,Standard_NV24,M60,1,2.48,0,4.38038,0,4.38038
3,108984,tf_alexnet,130000,475,1024,J92,JJ2,45063,187751,0.00498911,57905.1,482555,19075.8,42.6734,45063,0,n1,Standard_NV24,M60,1,2.48,0,4.38038,0,4.38038
3,108984,tf_alexnet,130000,232,128,J113,JJ3,89908,234196,0.0110549,48952.6,390266,19075.8,34.0403,89908,0,n1,Standard_NV24,M60,1,2.48,0,4.38038,0,4.38038
4,134675,tf_alexnet,130000,232,128,J113,JJ3,89908,234196,0.0110549,32289,257418,25691.2,79.8854,89908,0,n1,Standard_NV12,M60,1,1.24,0,4.42459,0,4.42459
4,134675,tf_alexnet,130000,475,1024,J92,JJ2,45063,187751,0.00498911,41185.7,343223,25691.2,74.0157,45063,0,n1,Standard_NV12,M60,1,1.24,0,4.42459,0,4.42459
5,166946,tf_alexnet,130000,475,1024,J92,JJ2,45063,187751,0.00498911,18668.1,155572,32271.3,87.9773,45063,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.31476,0,1.31476
5,166946,tf_alexnet,130000,232,128,J113,JJ3,89908,234196,0.0110549,9846.62,78500.4,32271.3,100,89908,166946,n1,In-house server 3,Quadro P600,1,0.44,0,1.31476,0,1.31476
5,166946,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,58474,483260,32271.3,17.1009,134675,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.31476,0,1.31476
6,176801,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,48474.5,400618,9854.92,31.8643,134675,0,n1,Standard_NV12,M60,1,1.24,0,1.69724,0,1.69724
6,176801,tf_alexnet,130000,475,1024,J92,JJ2,45063,187751,0.00498911,8637.54,71981.3,9854.92,100,45063,176801,n1,Standard_NV12,M60,1,1.24,0,1.69724,0,1.69724
7,179876,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,39841.7,329273,3074.79,33.4936,134675,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0939519,0,0.0939519
8,224435,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,45374.5,685012,44559,9.89483,179876,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.680762,0,0.680762
8,224435,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,38889,321398,44559,57.1059,134675,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.680762,0,0.680762
9,269314,tf_alexnet,130000,339,512,J119,JJ6,224435,432542,0.0111425,54156,447591,44879,25.6802,224435,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.8284,0,1.8284
9,269314,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,40884.7,617231,44879,19.8607,179876,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.8284,0,1.8284
9,269314,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,25081.9,207290,44879,80.8878,134675,0,n1,In-house server 3,Quadro P600,1,0.44,0,1.8284,0,1.8284
10,305381,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,71039.9,342376,36066.8,10.9942,269314,0,n1,In-house server 3,Quadro P600,4,0.44,0,2.20408,0,2.20408
10,305381,tf_alexnet,130000,339,512,J119,JJ6,224435,432542,0.0111425,40248.7,332649,36066.8,45.5485,224435,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.10204,0,1.10204
10,305381,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,36362.8,548963,36066.8,27.8697,179876,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.55102,0,0.55102
10,305381,tf_alexnet,130000,366,512,J95,JJ4,134675,809915,0.0147667,11175.7,92361.5,36066.8,100,134675,305381,n1,In-house server 3,Quadro P600,1,0.44,0,0.55102,0,0.55102
11,314242,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,63229.6,304735,8861.21,13.7996,269314,0,n1,In-house server 3,Quadro P600,6,0.44,0,0.812278,0,0.812278
11,314242,tf_alexnet,130000,339,512,J119,JJ6,224435,432542,0.0111425,29488.8,243720,8861.21,50.6189,224435,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.13538,0,0.13538
11,314242,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,32728.7,494101,8861.21,29.8375,179876,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.13538,0,0.13538
12,344770,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,31835.9,480621,30528.5,72.7658,179876,0,n1,Standard_NV24,M60,1,2.48,0,5.25768,0,5.25768
12,344770,tf_alexnet,130000,370,1024,J108,JJ8,314242,976329,0.00541212,55949.6,466232,30528.5,47.8285,314242,0,n1,Standard_NV24,M60,1,2.48,0,5.25768,0,5.25768
12,344770,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,61236.7,295130,30528.5,41.8802,269314,0,n1,Standard_NV24,M60,1,2.48,0,5.25768,0,5.25768
12,344770,tf_alexnet,130000,339,512,J119,JJ6,224435,432542,0.0111425,26742.8,221025,30528.5,100,224435,344770,n1,Standard_NV24,M60,1,2.48,0,5.25768,0,5.25768
13,359160,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,12357.4,186557,14389.5,93,179876,0,n1,Standard_NV24,M60,1,2.48,0,3.30426,0,3.30426
13,359160,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,41288.3,198988,14389.5,55.1159,269314,0,n1,Standard_NV24,M60,1,2.48,0,3.30426,0,3.30426
13,359160,tf_alexnet,130000,370,1024,J108,JJ8,314242,976329,0.00541212,29189.7,243240,14389.5,70.3723,314242,0,n1,Standard_NV24,M60,1,2.48,0,3.30426,0,3.30426
14,364138,tf_vgg19,130000,14,32,J176,JJ5,179876,1.10773e+06,0.00573196,3176.21,47950.8,4978.05,100,179876,364138,n1,Standard_NV24,M60,1,2.48,0,0.85733,0,0.85733
14,364138,tf_alexnet,130000,370,1024,J108,JJ8,314242,976329,0.00541212,16576.6,138134,4978.05,78.1713,314242,0,n1,Standard_NV24,M60,1,2.48,0,0.85733,0,0.85733
14,364138,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,31885.6,153673,4978.05,59.6948,269314,0,n1,Standard_NV24,M60,1,2.48,0,0.85733,0,0.85733
14,364138,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,73911.4,412607,4978.05,3.49495,359160,0,n1,Standard_NV24,M60,1,2.48,0,0.85733,0,0.85733
15,403410,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,28632.8,137996,39272,72.1281,269314,0,n1,In-house server 3,Quadro P600,6,0.44,0,3.59994,0,3.59994
15,403410,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,71328.2,398186,39272,13.0267,359160,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.599989,0,0.599989
15,403410,tf_alexnet,130000,370,1024,J108,JJ8,314242,976329,0.00541212,12213,101772,39272,100,314242,403410,n1,In-house server 3,Quadro P600,1,0.44,0,0.599989,0,0.599989
16,404071,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,19800.2,95426.9,660.916,72.3415,269314,0,n1,In-house server 3,Quadro P600,7,0.44,0,0.0706813,0,0.0706813
16,404071,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,64283.2,358858,660.916,13.1871,359160,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0100973,0,0.0100973
17,449313,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,19648.6,94696.1,45242,86.6649,269314,0,n1,In-house server 3,Quadro P600,6,0.44,0,4.14718,0,4.14718
17,449313,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,64164.6,358196,45242,24.1678,359160,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.691197,0,0.691197
17,449313,pytorch_resnet50,130000,47,8,J57,JJ10,404071,992294,0.00511418,80870.9,298475,45242,15.1577,404071,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.691197,0,0.691197
18,493837,tf_resnet50,130000,60,16,J126,JJ7,269314,427950,0.0148885,9473.27,45656.4,44524,100,269314,493837,n1,In-house server 3,Quadro P600,3,0.44,65886.7,2.04068,980.954,982.995
18,493837,pytorch_alexnet,130000,1171,128,J29,JJ11,449313,751229,0.00643143,45776.3,530755,44524,14.7496,449313,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.36045,0,1.36045
18,493837,pytorch_resnet50,130000,47,8,J57,JJ10,404071,992294,0.00511418,68612.7,253233,44524,30.0749,404071,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.680227,0,0.680227
18,493837,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,56048.7,312889,44524,34.9587,359160,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.36045,0,1.36045
19,532861,pytorch_alexnet,130000,1171,128,J29,JJ11,449313,751229,0.00643143,39024.5,452471,39024.5,100,449313,532861,n1,In-house server 3,Quadro P600,5,0.44,0,2.98104,0,2.98104
19,532861,pytorch_resnet50,130000,47,8,J57,JJ10,404071,992294,0.00511418,56549.1,208709,39024.5,48.9406,404071,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.19242,0,1.19242
19,532861,tf_resnet50,130000,88,32,J139,JJ9,359160,785052,0.0127378,48073,268365,39024.5,44.4303,359160,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.596208,0,0.596208
