slot_number,sim_time,tardiness
1,11286,0
2,22574,0
3,33749,0
4,45138,0
5,56308,0
6,67605,0
7,78744,0
8,89852,0
9,90870.3,0
10,100526,0
11,101168,0
12,112411,0
13,123577,0
14,134183,0
15,134740,0
16,146060,0
17,157221,0
18,168526,0
19,179913,0
20,191045,0
21,191184,0
22,198535,0
23,202511,0
24,208570,0
25,213974,0
26,216430,0
27,220257,0
28,225217,0
29,244800,0
30,261838,0
31,268353,0
32,287777,0
33,302739,0
34,323561,0
35,342047,0
36,352620,0
37,429504,0
38,471725,0
39,492224,0
40,566035,0
41,691274,0
