slot_number,sim_time,tardiness
1,11344,0
2,22371,0
3,33629,0
4,44873,0
5,56127,0
6,65578.5,0
7,67501,0
8,76839.6,0
9,78897,0
10,90053,0
11,94970.2,0
12,101312,0
13,104123,0
14,112691,0
15,123954,0
16,135204,0
17,139136,0
18,146349,0
19,155626,0
20,157569,0
21,168968,0
22,180221,0
23,186201,0
24,191242,0
25,198422,0
26,202530,0
27,213728,0
28,216639,0
29,224446,0
30,224888,0
31,233959,0
32,240957,0
33,262329,0
34,276495,0
35,284717,0
36,311566,0
37,315806,0
38,327822,0
39,340954,0
40,370229,0
41,458584,0
