slot_number,sim_time,tardiness
1,8869,0
2,17972,0
3,26929,0
4,35846,0
5,44822,0
6,53825,0
7,62816,0
8,64590.1,0
9,71829,0
10,80728,0
11,86152.1,0
12,89749,0
13,98908,0
14,107912,0
15,117004,0
16,125805,0
17,127281,0
18,130991,0
19,134833,0
20,143872,0
21,146025,0
22,152904,0
23,162021,0
24,164889,0
25,171085,0
26,173316,0
27,179966,0
28,179983,0
29,189028,0
30,198049,0
31,206894,0
32,208932,0
33,216006,0
34,220787,0
35,224997,0
36,225262,0
37,232157,0
38,249784,0
39,279162,0
40,286466,0
41,294902,0
42,306522,0
43,311090,0
44,324223,0
45,339592,0
46,380050,0
47,395479,0
48,430086,0
49,438165,0
50,561182,0
51,655253,0
