slot_number,sim_time,VM_type,NodeID,cost/node
1,2507,"In-house server 1,","n1,",0.0766028
2,5032,"Standard_NV6,In-house server 1,","n1,n2,",0.512014
3,7584,"Standard_NV12,In-house server 1,","n1,n2,",0.957
4,10135,"Standard_NV12,In-house server 1,","n1,n2,",1.03457
5,12648,"In-house server 1,Standard_NV24,","n2,n1,",1.88475
6,15146,"In-house server 3,Standard_NV24,","n2,n1,",1.90403
7,17594,"In-house server 3,Standard_NV24,","n2,n1,",1.85737
8,20099,"In-house server 3,Standard_NV24,","n2,n1,",1.89576
9,22583,"Standard_NV24,In-house server 3,","n1,n2,",1.63234
10,25031,"Standard_NV24,In-house server 3,","n1,n2,",1.60506
11,27549,"Standard_NV24,In-house server 3,","n2,n3,n1,",2.1518
12,30003,"In-house server 3,Standard_NV24,","n4,n1,n3,n2,",2.38038
13,32456,"In-house server 3,In-house server 2,Standard_NV24,","n4,n3,n2,n5,n1,",3.14938
14,34939,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.1879
15,37426,"In-house server 3,In-house server 2,Standard_NV24,","n2,n3,n4,n5,n1,",3.20685
16,39868,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.1235
17,42275,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.03671
18,44773,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.13406
19,47259,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n6,n4,n5,n1,",3.46144
20,49810,"In-house server 3,In-house server 2,Standard_NV24,","n1,n3,n2,n6,n7,n5,n4,",3.78761
21,52276,"In-house server 3,In-house server 2,Standard_NV24,","n1,n3,n2,n6,n7,n5,n4,",3.65279
22,54796,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",3.67485
23,57312,"In-house server 1,In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n4,n7,n5,n8,n6,",3.74589
24,59779,"In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n2,n8,n6,n3,n9,n7,n4,n5,n1,",4.20452
25,62270,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n3,n6,n8,n1,n7,n5,n4,",4.24179
26,64772,"Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n3,n6,n8,n1,n7,n5,n4,",4.66985
27,67261,"Standard_NV24,In-house server 2,In-house server 3,","n2,n10,n1,n6,n8,n9,n3,n7,n5,n4,",4.94979
28,69702,"Standard_NV24,In-house server 2,In-house server 3,","n2,n10,n1,n9,n3,n8,n6,n7,n5,n4,",4.85079
29,70756.1,"Standard_NV24,In-house server 2,In-house server 3,","n2,n10,n1,n9,n3,n8,n6,n7,n5,n4,",2.10404
30,70807.3,"Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n1,n6,n8,n3,n7,n5,n4,",0.0960439
31,72182,"Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n1,n6,n8,n7,n5,n4,n3,",2.54905
32,73207.4,"Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n1,n6,n8,n7,n5,n4,n3,",1.90069
