slot_number,sim_time,VM_type,NodeID,cost/node
1,8996,"In-house server 1,","n1,",0.274878
2,18026,"Standard_NV6,In-house server 1,","n1,n2,",1.83109
3,27089,"In-house server 3,In-house server 1,Standard_NC6,","n2,n3,n1,",2.2775
4,36182,"Standard_NC6,In-house server 3,","n1,n2,n3,",2.84072
5,45156,"Standard_NV6,In-house server 3,","n1,n3,n2,",2.89827
6,54013,"In-house server 3,","n1,n2,n3,",2.38155
7,61233.5,"Standard_NV6,In-house server 3,","n4,n3,n2,n1,",3.18503
8,62987,"Standard_NV6,In-house server 3,","n1,n2,n3,",0.559181
9,70299.6,"In-house server 3,Standard_NV6,","n3,n2,n1,",2.7219
10,71997,"Standard_NV6,In-house server 3,","n1,n2,n3,",0.516144
11,80880,"In-house server 3,Standard_NV6,","n4,n1,n3,n2,",3.62229
12,89866,"In-house server 3,In-house server 2,Standard_NV6,","n4,n3,n2,n5,n1,",5.77267
13,95487.7,"Standard_NV6,In-house server 3,","n4,n5,n2,n3,n1,",3.39943
14,98951,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",1.83043
15,107981,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",4.66324
16,108239,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",0.124706
17,117092,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",4.89382
18,126251,"Standard_NV12,In-house server 2,In-house server 3,","n1,n4,n3,n2,",6.64039
19,127995,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n3,n2,n5,",1.31772
20,135137,"In-house server 2,Standard_NV12,In-house server 1,In-house server 3,","n4,n1,n3,n2,",4.52337
21,142840,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n1,n5,n4,n2,n3,",5.00707
22,144045,"Standard_NC6,In-house server 3,In-house server 2,","n1,n2,n3,n4,",0.588243
23,153014,"In-house server 2,In-house server 3,Standard_NC6,","n4,n1,n5,n2,n3,",5.32604
24,158363,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n2,n3,n4,",3.40061
25,162143,"In-house server 3,Standard_NV12,","n2,n3,n4,n1,n5,",2.64954
26,171038,"Standard_NC12,In-house server 3,","n1,n3,n2,n5,n4,",6.62678
27,179962,"Standard_NC6,In-house server 3,Standard_NV12,","n2,n3,n4,n5,n1,",6.6863
28,181277,"In-house server 3,Standard_NV24,Standard_NC12,","n4,n1,n5,n3,n2,",1.6116
29,189134,"Standard_NC6,In-house server 3,","n1,n4,n5,n2,n3,",3.6702
30,198293,"Standard_NV6,In-house server 3,","n1,n3,n2,n5,n4,",4.3612
31,207334,"In-house server 3,","n1,n5,n4,n3,n2,",4.37368
32,207897,"Standard_NV6,In-house server 3,","n1,n3,n2,n5,n4,",0.30204
33,216407,"In-house server 3,","n1,n4,n2,n3,",2.46874
34,225486,"In-house server 3,","n1,n4,n5,n2,n3,",3.83967
35,225492,"In-house server 3,","n1,n4,n5,n3,n2,",0.00251612
36,226378,"In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",0.551118
37,228854,"In-house server 2,In-house server 3,Standard_NV12,","n1,n4,n2,n3,n5,",2.27999
38,237269,"In-house server 2,In-house server 3,","n1,n4,n5,n2,n3,",5.45179
39,238521,"In-house server 2,In-house server 3,","n1,n4,n2,n3,",0.729389
40,251216,"In-house server 2,In-house server 3,In-house server 1,","n4,n1,n5,n2,n3,",7.76559
41,255337,"In-house server 1,In-house server 3,In-house server 2,","n4,n2,n3,n1,",2.09573
42,270644,"In-house server 2,In-house server 3,","n2,n3,n1,",7.29939
43,273116,"In-house server 2,In-house server 3,","n2,n3,n1,",1.14091
44,285389,"In-house server 2,In-house server 1,In-house server 3,","n2,n3,n1,",5.02732
45,291867,"In-house server 2,Standard_NV6,In-house server 3,","n1,n3,n2,",3.57102
46,308358,"In-house server 2,In-house server 3,","n2,n1,",6.25153
47,338499,"In-house server 3,","n1,",1.9836
48,357092,"In-house server 3,","n1,",1.23959
49,374472,"In-house server 3,","n1,",1.06206
50,393442,"In-house server 3,","n1,",1.85492
51,424759,"Standard_NV6,","n1,",5.39337
