slot_number,sim_time,tardiness
1,8991,0
2,18086,0
3,27086,0
4,36114,0
5,45065,0
6,54103,0
7,63017,0
8,72025,0
9,80824,0
10,88265.5,0
11,89865,0
12,98726,0
13,107702,0
14,116696,0
15,125663,0
16,131541,0
17,134612,0
18,143696,0
19,152662,0
20,161483,0
21,165001,0
22,170437,0
23,176147,0
24,177728,0
25,179252,0
26,188224,0
27,189175,0
28,197296,0
29,201017,0
30,206336,0
31,211747,0
32,215484,0
33,224429,0
34,231376,0
35,233307,0
36,242158,0
37,243370,0
38,249455,0
39,250462,0
40,251122,0
41,260063,0
42,264333,0
43,268982,0
44,278029,0
45,284079,0
46,287211,0
47,296276,0
48,299335,0
49,305299,0
50,309265,0
51,314161,0
52,316648,0
53,322994,0
54,332106,0
55,339724,0
56,341024,0
57,350109,0
58,359081,0
59,368067,0
60,373686,0
61,377044,0
62,382604,0
63,384808,0
64,385877,0
65,394857,0
66,403903,0
67,413013,0
68,421906,0
69,430898,0
70,431331,0
71,433465,0
72,439952,0
73,441787,0
74,449005,0
75,450639,0
76,469742,0
77,482023,0
78,485090,0
79,498829,0
80,505888,0
81,518874,0
82,532764,0
83,539346,0
84,554886,0
85,559651,0
86,568003,0
87,571631,0
88,588498,0
89,618280,0
90,636063,0
91,655671,0
92,661939,0
93,667761,0
94,670978,0
95,682577,0
96,701807,0
97,744597,0
98,842359,0
99,847154,0
100,899302,0
101,940143,0
