slot_number,sim_time,VM_type,NodeID,cost/node
1,8991,"In-house server 1,","n1,",0.274725
2,18086,"In-house server 1,In-house server 2,","n1,n2,",1.80047
3,27086,"In-house server 2,In-house server 3,In-house server 1,","n1,n2,n3,",2.88167
4,36114,"In-house server 2,In-house server 3,","n2,n1,",2.1734
5,45065,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,",3.54725
6,54103,"Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",6.38709
7,63017,"Standard_NC6,In-house server 2,In-house server 3,","n2,n3,n1,",3.45995
8,72025,"In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n1,n4,n2,n3,",3.92134
9,80824,"Standard_NV6,In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n3,n2,n1,n5,n4,",5.24052
10,88265.5,"In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n2,n3,n4,n1,",3.11199
11,89865,"Standard_NC6,In-house server 1,In-house server 3,","n1,n2,n3,",0.392099
12,98726,"In-house server 3,Standard_NC6,In-house server 1,","n1,n3,n2,",2.27831
13,107702,"Standard_NC12,In-house server 3,In-house server 1,","n2,n3,n1,",3.44578
14,116696,"In-house server 1,In-house server 3,Standard_NC12,","n2,n3,n1,",3.85859
15,125663,"In-house server 1,In-house server 3,Standard_NC12,","n1,n2,n3,n4,",4.56819
16,131541,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n5,n3,n2,n4,",3.72631
17,134612,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n3,n2,n1,n5,n4,",1.84412
18,143696,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n3,n2,n4,n1,n5,",5.37981
19,152662,"In-house server 1,Standard_NC6,Standard_NV12,In-house server 3,","n3,n2,n4,n1,n5,",6.01314
20,161483,"In-house server 3,Standard_NV12,Standard_NC6,","n2,n3,n1,n5,n4,",6.56534
21,165001,"Standard_NC6,Standard_NV12,In-house server 3,","n4,n3,n2,n1,n5,",2.2119
22,170437,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n2,n3,n4,n1,n5,",3.37038
23,176147,"Standard_NC6,In-house server 1,Standard_NV24,In-house server 3,","n4,n1,n5,n3,n2,",6.20088
24,177728,"Standard_NC12,In-house server 1,In-house server 2,In-house server 3,","n4,n2,n3,n1,n5,",1.31772
25,179252,"Standard_NC12,In-house server 3,In-house server 1,Standard_NV12,","n1,n5,n4,n2,n3,",1.31674
26,188224,"Standard_NC12,Standard_NV24,In-house server 3,","n4,n2,n3,n1,n5,",10.783
27,189175,"Standard_NV24,In-house server 2,In-house server 3,","n1,n5,n2,n3,n4,",1.19382
28,197296,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 1,","n3,n2,n1,n5,n4,",5.64361
29,201017,"Standard_NV12,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",2.76091
30,206336,"Standard_NV12,In-house server 2,In-house server 3,","n4,n3,n2,n1,n5,",4.46512
31,211747,"In-house server 2,Standard_NV24,In-house server 3,","n4,n3,n2,n1,n5,",6.35261
32,215484,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n5,n3,n2,",2.74899
33,224429,"Standard_NV12,In-house server 3,In-house server 2,","n4,n2,n3,n5,n1,",6.46473
34,231376,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",4.81057
35,233307,"Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",1.34461
36,242158,"In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",5.71451
37,243370,"Standard_NV24X,In-house server 3,","n2,n3,n1,n5,n4,",1.3595
38,249455,"In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",3.72329
39,250462,"Standard_NV6,In-house server 3,In-house server 2,","n1,n5,n4,n3,n2,",0.598187
40,251122,"In-house server 2,In-house server 3,In-house server 1,","n2,n3,n4,n1,n5,",0.397357
41,260063,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n2,n3,n4,n5,n1,",7.23535
42,264333,"In-house server 2,In-house server 3,Standard_NV6,","n3,n2,n4,n1,n5,",2.91316
43,268982,"Standard_NV6,In-house server 3,In-house server 2,","n1,n5,n4,n3,n2,",2.53816
44,278029,"Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",6.17229
45,284079,"Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n5,n3,n2,",4.18013
46,287211,"In-house server 2,In-house server 3,","n2,n3,n4,n1,n5,",2.19907
47,296276,"Standard_NV12,In-house server 2,In-house server 3,","n3,n2,n4,n1,n5,",7.19205
48,299335,"Standard_NV24X,In-house server 3,In-house server 2,","n4,n1,n5,n3,n2,",4.61769
49,305299,"In-house server 2,In-house server 3,Standard_NV12,","n5,n1,n4,n3,n2,",4.52754
50,309265,"Standard_NV12,In-house server 3,","n3,n2,n4,n1,n5,",2.4742
51,314161,"Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",3.40564
52,316648,"In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",2.05928
53,322994,"Standard_NV12,In-house server 3,","n3,n2,n4,n1,n5,",4.07214
54,332106,"Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",7.78064
55,339724,"Standard_NV12,In-house server 3,","n2,n3,n4,n5,n1,",4.8991
56,341024,"Standard_NV6,In-house server 3,","n3,n2,n1,n5,n4,",0.629016
57,350109,"Standard_NV6,In-house server 3,","n3,n2,n1,n5,n4,",4.03129
58,359081,"Standard_NV6,In-house server 3,","n3,n2,n1,n5,n4,",4.00987
59,368067,"Standard_NV6,In-house server 3,In-house server 1,","n2,n3,n4,n5,n1,",4.13843
60,373686,"Standard_NV12,In-house server 3,","n4,n3,n2,n5,n1,",3.57451
61,377044,"In-house server 3,","n3,n2,n4,n1,n5,",1.28709
62,382604,"In-house server 3,","n4,n3,n2,n5,n1,",2.29977
63,384808,"In-house server 3,In-house server 1,","n5,n1,n3,n2,n4,",0.784598
64,385877,"In-house server 1,In-house server 3,","n5,n1,n4,n2,n3,",0.390531
65,394857,"In-house server 1,In-house server 3,","n5,n1,n4,n3,n2,",3.30051
66,403903,"In-house server 3,","n4,n1,n5,n2,n3,",3.41929
67,413013,"In-house server 3,","n1,n5,n4,n3,n2,",3.31237
68,421906,"In-house server 3,Standard_NV24X,","n1,n5,n4,n3,n2,",9.34418
69,430898,"In-house server 1,Standard_NV24X,In-house server 3,","n4,n1,n5,n3,n2,",8.98605
70,431331,"In-house server 3,Standard_NC24X,In-house server 1,","n4,n3,n2,n1,n5,",0.387859
71,433465,"In-house server 3,Standard_NV24X,","n1,n5,n4,n2,n3,",2.21391
72,439952,"In-house server 3,Standard_NV24,","n4,n3,n2,n5,n1,",5.78538
73,441787,"In-house server 3,Standard_NV24,","n1,n5,n3,n2,n4,",1.60154
74,449005,"In-house server 1,Standard_NV24,In-house server 3,","n1,n5,n3,n2,n4,",6.47207
75,450639,"In-house server 3,Standard_NC24X,","n5,n1,n3,n2,n4,",1.52304
76,469742,"In-house server 3,Standard_NV24,","n4,n5,n1,n2,n3,",16.9982
77,482023,"Standard_NC6,In-house server 3,","n4,n2,n3,n1,n5,",5.62068
78,485090,"In-house server 1,In-house server 3,","n4,n3,n2,n5,n1,",1.0229
79,498829,"In-house server 3,","n4,n1,n5,n2,n3,",5.5869
80,505888,"In-house server 3,","n4,n1,n5,n2,n3,",2.90805
81,518874,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n4,n5,n1,",7.10494
82,532764,"In-house server 1,In-house server 3,Standard_NV6,","n4,n2,n3,n5,n1,",7.04766
83,539346,"Standard_NV6,In-house server 3,","n2,n3,n4,n1,n5,",3.28605
84,554886,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n2,n3,n4,",8.64762
85,559651,"In-house server 2,In-house server 3,Standard_NV6,","n3,n2,n4,n5,n1,",2.61091
86,568003,"In-house server 2,In-house server 3,Standard_NV6,","n4,n2,n3,n5,n1,",5.20055
87,571631,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n5,n3,n2,",2.26416
88,588498,"In-house server 2,In-house server 3,","n1,n4,n3,n2,",8.74983
89,618280,"In-house server 1,In-house server 2,In-house server 3,","n4,n3,n2,n5,n1,",18.5452
90,636063,"In-house server 3,In-house server 2,","n1,n3,n2,",5.67361
91,655671,"In-house server 1,In-house server 3,In-house server 2,","n4,n1,n3,n2,",10.0975
92,661939,"In-house server 1,In-house server 2,In-house server 3,","n1,n4,n3,n2,",5.57409
93,667761,"In-house server 3,In-house server 2,In-house server 1,","n1,n3,n2,",1.53205
94,670978,"In-house server 1,In-house server 2,In-house server 3,","n3,n2,n1,",1.02772
95,682577,"In-house server 2,In-house server 3,","n2,n1,",4.46799
96,701807,"In-house server 3,","n1,",1.09679
97,744597,"In-house server 3,In-house server 2,","n1,n2,",10.3014
98,842359,"In-house server 3,","n1,",5.43121
99,847154,"In-house server 3,","n1,",0.319635
100,899302,"In-house server 1,","n1,",1.59342
101,940143,"In-house server 2,","n1,",6.8371
