slot_number,sim_time,VM_type,NodeID,cost/node
1,44959,"In-house server 1,","n1,",1.37375
2,89928,"In-house server 2,","n1,",14.1153
3,95929.1,"In-house server 3,","n1,",0.651972
4,119634,"In-house server 2,","n1,",7.4408
5,135125,"In-house server 1,","n1,",0.315551
6,180205,"In-house server 3,","n1,",3.30586
7,184271,"In-house server 3,","n1,",0.496901
8,219416,"Standard_NC12,","n1,",8.27386
9,225448,"Standard_NV6,","n1,",1.03882
10,288954,"In-house server 2,","n1,",11.3907
11,329077,"In-house server 2,","n1,",6.717
