slot_number,sim_time,VM_type,NodeID,cost/node
1,44999,"In-house server 1,","n1,",1.37497
2,89857,"In-house server 2,","n1,",14.0804
3,96178.5,"In-house server 3,","n1,",0.686783
4,119925,"In-house server 2,","n1,",7.45363
5,134863,"In-house server 1,","n1,",0.3043
6,180024,"In-house server 3,","n1,",3.3118
7,193319,"In-house server 3,","n1,",1.29999
8,224387,"Standard_NC12,","n1,",7.31383
9,225209,"Standard_NV6,","n1,",0.141577
10,293685,"In-house server 2,","n1,",12.2822
11,333568,"In-house server 2,","n1,",6.67669
