slot_number,sim_time,tardiness
1,22599,0
2,45041,0
3,67293,0
4,89763,0
5,112298,0
6,116439,0
7,134838,0
8,146826,0
9,157142,0
10,179523,0
11,186811,0
12,201961,0
13,217122,0
14,224465,0
15,246809,0
16,269251,0
17,291732,0
18,299527,0
19,313427,0
20,314190,0
21,335461,0
22,336802,0
23,359145,0
24,371054,0
25,381538,0
26,404160,0
27,426759,0
28,449248,0
29,452653,0
30,507518,0
31,507847,0
32,534303,0
33,552387,0
34,560919,0
35,564299,0
36,597600,0
37,606229,0
38,644002,0
39,659581,0
40,686641,0
41,790537,0
