slot_number,sim_time,VM_type,NodeID,cost/node
1,22466,"In-house server 1,","n1,",0.686461
2,44883,"Standard_NV6,In-house server 1,","n1,n2,",4.54567
3,67311,"Standard_NV6,Standard_NC12,","n1,n2,",10.9025
4,89725,"Standard_NV6,In-house server 3,","n2,n1,",6.59969
5,110884,"In-house server 3,","n1,",2.58609
6,112089,"In-house server 3,","n1,",0.147287
7,134584,"In-house server 3,","n1,",2.74939
8,137616,"Standard_NV6,In-house server 3,","n2,n1,",0.89272
9,157324,"Standard_NV6,In-house server 3,","n2,n1,",5.80295
10,164766,"Standard_NV6,In-house server 3,","n2,n1,",2.19116
11,180014,"Standard_NV6,In-house server 3,","n2,n1,",4.48978
12,243301,"Standard_NV6,In-house server 3,","n2,n1,",18.6346
13,261692,"Standard_NV6,In-house server 3,","n2,n1,",5.41511
14,290169,"In-house server 3,","n1,",3.48046
15,314143,"In-house server 1,Standard_NV6,","n1,n2,",4.86148
16,338657,"In-house server 1,","n1,",0.749036
17,589425,"In-house server 1,","n1,",7.66234
