n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,6468,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,6468,2.82318,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.197633,0,0.197633
2,12860,pytorch_vgg19,130000,149,8,J65,JJ2,6468,7.21235e+06,0.0108931,43269.4,7.08002e+06,6392,4.49299,6468,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.00638,0,2.00638
2,12860,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,68566.2,558702,6392,5.61319,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.195311,0,0.195311
3,19392,pytorch_vgg19,130000,8111,32,J82,JJ3,12860,1.41586e+08,0.00437808,43200.5,1.81844e+08,6532,15.1202,12860,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.05032,0,2.05032
3,19392,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,66597.6,542661,6532,8.46431,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.199589,0,0.199589
3,19392,pytorch_vgg19,130000,149,8,J65,JJ2,6468,7.21235e+06,0.0108931,41325.3,6.76191e+06,6532,9.08439,6468,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.05032,0,2.05032
4,25909,pytorch_vgg19,130000,8111,32,J82,JJ3,12860,1.41586e+08,0.00437808,36668.5,1.54349e+08,6517,30.2057,12860,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.04561,0,2.04561
4,25909,tf_alexnet,130000,343,256,J90,JJ4,19392,395680,0.00685291,60663.3,494238,6517,3.30851,19392,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.199131,0,0.199131
4,25909,pytorch_vgg19,130000,149,8,J65,JJ2,6468,7.21235e+06,0.0108931,39338.6,6.43684e+06,6517,13.6652,6468,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.04561,0,2.04561
4,25909,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,64585.9,526269,6517,11.3089,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.199131,0,0.199131
5,32373,pytorch_vgg19,130000,8111,32,J82,JJ3,12860,1.41586e+08,0.00437808,30151.5,1.26917e+08,6464,45.1685,12860,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.02898,0,2.02898
5,32373,pytorch_vgg19,130000,149,8,J65,JJ2,6468,7.21235e+06,0.0108931,37356.5,6.11252e+06,6464,18.2088,6468,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.02898,0,2.02898
5,32373,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,62578.8,509915,6464,14.1303,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0790044,0,0.0790044
5,32373,tf_alexnet,130000,343,256,J90,JJ4,19392,395680,0.00685291,58656.2,477886,6464,6.59012,19392,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0790044,0,0.0790044
5,32373,pytorch_alexnet,130000,1497,1024,J32,JJ5,25909,532090,0.0133105,77052.1,572518,6464,8.38913,25909,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.237013,0,0.237013
6,38977,tf_alexnet,130000,343,256,J90,JJ4,19392,395680,0.00685291,56665.5,461667,6604,9.9428,19392,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0733778,0,0.0733778
6,38977,tf_resnet50,130000,50,8,J133,JJ6,32373,361877,0.0136955,91048.9,387815,6604,6.00841,32373,0,n1,Standard_NV6,M60,1,0.62,0,1.13736,0,1.13736
6,38977,pytorch_alexnet,130000,1497,1024,J32,JJ5,25909,532090,0.0133105,70588.1,524488,6604,11.8771,25909,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.293511,0,0.293511
6,38977,pytorch_vgg19,130000,8111,32,J82,JJ3,12860,1.41586e+08,0.00437808,23687.5,9.97079e+07,6604,60.4553,12860,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,2.07292,0,2.07292
6,38977,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,60588.1,493693,6604,17.0129,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0733778,0,0.0733778
6,38977,pytorch_vgg19,130000,149,8,J65,JJ2,6468,7.21235e+06,0.0108931,35390.5,5.79083e+06,6604,22.8508,6468,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.07292,0,2.07292
