slot_number,sim_time,tardiness
1,11450,0
2,22730,0
3,33875,0
4,45278,0
5,56541,0
6,67687,0
7,78916,0
8,90252,0
9,101504,0
10,112633,0
11,123917,0
12,135146,0
13,146605,0
14,163167,0
15,189621,0
16,197414,0
17,212887,0
18,231302,0
19,275176,0
20,287711,0
21,296829,0
22,330915,0
23,341942,0
24,424407,0
25,502266,0
