slot_number,sim_time,VM_type,NodeID,cost/node
1,11450,"In-house server 1,","n1,",0.349861
2,22730,"Standard_NV6,In-house server 1,","n1,n2,",2.28734
3,33875,"Standard_NC6,In-house server 1,Standard_NV6,","n2,n3,n1,",3.99363
4,45278,"Standard_NV6,In-house server 1,","n1,n3,n2,",2.6607
5,56541,"Standard_NC6,In-house server 1,","n1,n2,n3,n4,",2.78446
6,67687,"In-house server 1,Standard_NV6,","n1,n4,n2,n3,",4.52032
7,78916,"Standard_NV6,In-house server 1,","n4,n1,n3,n2,",2.9632
8,90252,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.99144
9,101504,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.96928
10,112633,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.93682
11,123917,"In-house server 3,In-house server 1,","n1,n4,n3,n2,",2.41353
12,135146,"In-house server 3,In-house server 1,Standard_NV6,","n4,n1,n3,n2,",3.99253
13,146605,"In-house server 3,In-house server 1,Standard_NV6,","n4,n1,n3,n2,",4.07424
14,163167,"Standard_NC6,In-house server 1,","n2,n3,n4,n1,",4.09446
15,189621,"Standard_NV6,In-house server 1,","n4,n1,n2,n3,",6.98091
16,197414,"In-house server 3,In-house server 1,","n4,n1,n2,n3,",1.66682
17,212887,"In-house server 1,","n4,n2,n3,n1,",1.89118
18,231302,"In-house server 3,In-house server 1,","n4,n3,n2,n1,",3.93885
19,275176,"Standard_NV6,In-house server 1,","n1,n3,n2,n4,",11.5778
20,287711,"In-house server 1,Standard_NV6,In-house server 3,","n1,n4,n2,n3,",4.45678
21,296829,"In-house server 1,In-house server 2,In-house server 3,","n1,n4,n2,n3,",4.53378
22,330915,"In-house server 1,In-house server 2,","n2,n3,n1,",12.7823
23,341942,"In-house server 1,","n2,n1,",0.673868
24,424407,"In-house server 1,","n1,n2,",5.03956
25,502266,"In-house server 1,","n1,",2.37902
