slot_number,sim_time,tardiness
1,8903,0
2,17982,0
3,26913,0
4,36049,0
5,44986,0
6,53979,0
7,63191,0
8,65299.9,0
9,72030,0
10,81038,0
11,89903,0
12,90243.1,0
13,98847,0
14,107562,0
15,113102,0
16,116584,0
17,120324,0
18,125624,0
19,134694,0
20,143699,0
21,152716,0
22,161741,0
23,170243,0
24,170686,0
25,176568,0
26,179517,0
27,188590,0
28,191653,0
29,197554,0
30,206618,0
31,208016,0
32,215631,0
33,220163,0
34,224553,0
35,249497,0
36,277742,0
37,282642,0
38,298568,0
39,308782,0
40,318432,0
41,338792,0
42,344664,0
43,345023,0
44,350999,0
45,357031,0
46,359739,0
47,373364,0
48,463308,0
49,472847,0
50,489874,0
51,690510,0
