slot_number,sim_time,VM_type,NodeID,cost/node
1,2276,"In-house server 1,","n1,",0.0695444
2,4500,"In-house server 1,In-house server 2,","n1,n2,",0.766045
3,6748,"In-house server 1,In-house server 2,","n2,n3,n1,",1.47993
4,9063,"In-house server 1,In-house server 2,","n2,n3,n1,",1.59478
5,11280,"In-house server 3,In-house server 2,","n1,n3,n2,",1.52727
6,13573,"In-house server 2,In-house server 3,Standard_NV6,","n4,n3,n2,n1,",1.98727
7,15842,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",2.24379
8,18092,"Standard_NV6,In-house server 3,In-house server 2,","n5,n1,n4,n2,n3,",2.2125
9,20431,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",2.43646
10,22661,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n6,n5,n7,n4,n3,",3.02289
11,24920,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n5,n4,n7,n1,n3,",3.45125
12,27214,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n7,n4,n5,",4.22478
13,29445,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n1,n9,n3,n7,n5,n4,",4.57975
14,31693,"Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n9,n5,n7,n4,",5.0018
15,33981,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n5,n4,n7,n9,n3,n8,n6,",4.89039
16,36308,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",4.93312
17,38539,"Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",5.69017
18,40795,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",5.53191
19,43053,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n9,n10,n6,n8,n4,n7,n5,",6.24558
20,45275,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n9,n10,n6,n8,n4,n7,n5,",6.15085
