slot_number,sim_time,VM_type,NodeID,cost/node
1,11326,"In-house server 1,","n1,",0.346072
2,22533,"In-house server 1,","n1,",0.342436
3,33689,"In-house server 1,In-house server 2,","n2,n3,n1,",7.34436
4,44902,"In-house server 1,In-house server 2,","n1,n3,n2,",7.3819
5,56305,"In-house server 1,In-house server 2,","n1,n4,n2,n3,",7.85539
6,67393,"Standard_NV6,In-house server 2,In-house server 1,","n1,n4,n3,n2,",9.2092
7,72235.4,"In-house server 2,In-house server 1,Standard_NV6,","n4,n1,n2,n3,",2.64989
8,78717,"Standard_NV6,In-house server 1,In-house server 3,","n1,n3,n2,n4,",2.30456
9,89923,"In-house server 1,","n4,n1,n2,n3,",1.36962
10,101385,"In-house server 3,In-house server 1,","n4,n1,n2,n3,",2.45159
11,112618,"In-house server 3,In-house server 1,","n4,n1,n2,n3,",2.40261
12,123859,"Standard_NV6,In-house server 1,","n4,n2,n3,n1,",2.96637
13,134920,"In-house server 1,","n4,n1,n2,n3,",1.3519
14,146072,"In-house server 3,In-house server 1,In-house server 2,","n4,n1,n3,n2,",5.54502
15,157244,"In-house server 3,In-house server 1,Standard_NV6,","n1,n4,n3,n2,",3.97227
16,168410,"Standard_NC6,In-house server 1,Standard_NV6,","n1,n3,n2,n4,",4.34233
17,179782,"In-house server 1,Standard_NV6,","n1,n3,n2,n4,",4.61198
18,190881,"In-house server 1,Standard_NC6,","n1,n3,n2,n4,",4.13129
19,202056,"Standard_NV6,In-house server 1,In-house server 2,Standard_NC6,","n2,n3,n4,n1,",7.51208
20,213423,"In-house server 1,Standard_NC6,","n1,n4,n2,n3,",4.23105
21,224880,"In-house server 1,In-house server 2,","n1,n4,n2,n3,",4.64644
22,276408,"In-house server 1,","n1,n2,n3,n4,",6.29792
23,282472,"In-house server 1,","n1,n2,n3,n4,",0.74116
24,310902,"In-house server 1,In-house server 2,","n4,n2,n3,n1,",19.5845
25,337513,"Standard_NC6,In-house server 3,In-house server 1,","n1,n4,n2,n3,",9.01849
26,337866,"In-house server 1,In-house server 2,","n3,n2,n1,n4,",104.379
27,366136,"Standard_NV6,In-house server 1,","n4,n1,n2,n3,",7.46027
28,375604,"In-house server 1,","n1,n4,n3,n2,",1.15716
29,379046,"In-house server 1,","n4,n3,n2,n1,",0.420684
30,388393,"In-house server 3,In-house server 1,","n4,n3,n2,n1,",1.99931
31,419712,"In-house server 2,In-house server 1,","n4,n1,n3,n2,",12.7017
32,453542,"In-house server 2,In-house server 1,","n1,n4,n3,n2,",13.72
33,454111,"In-house server 2,In-house server 1,","n4,n1,n2,n3,",0.391862
34,490837,"In-house server 3,In-house server 1,","n4,n3,n2,n1,",7.85526
35,560727,"In-house server 2,In-house server 1,","n4,n3,n2,n1,",48.146
36,562390,"In-house server 1,In-house server 2,","n4,n3,n2,n1,",2.70714
37,804660,"In-house server 1,In-house server 2,","n1,n4,n3,n2,",166.897
38,806774,"Standard_NV6,In-house server 2,In-house server 1,","n1,n2,n3,n4,",1.75565
39,808580,"In-house server 1,In-house server 2,","n2,n3,n1,",1.18853
40,837500,"In-house server 1,In-house server 2,","n1,n2,",9.96161
41,851857,"In-house server 1,","n1,",0.438659
