slot_number,sim_time,tardiness
1,11089,0
2,22205,0
3,33367,0
4,44421,0
5,55922,0
6,65405.5,0
7,67105,0
8,78142,0
9,89301,0
10,100675,0
11,110312,0
12,111941,0
13,123041,0
14,132515,0
15,134296,0
16,145575,0
17,156659,0
18,164856,0
19,167815,0
20,178996,0
21,190341,0
22,201725,0
23,211454,0
24,212934,0
25,224228,0
26,230607,0
27,234202,0
28,249436,0
29,260211,0
30,282488,0
31,291426,0
32,291937,0
33,334593,0
34,352735,0
35,359352,0
36,373622,0
37,390073,0
38,393687,0
39,430607,0
40,496019,0
41,750093,0
