n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,22302,pytorch_alexnet,130000,1254,1024,J28,JJ1,0,69726.6,0.00980499,64590.1,479624,22302,34.5285,0,0,n1,In-house server 3,Quadro P600,3,0.44,0,2.7258,0,2.7258
2,44683,tf_alexnet,130000,448,1024,J116,JJ2,22302,100387,0.00807384,67743.2,564507,22381,28.9597,22302,0,n2,Standard_NV6,M60,1,0.62,0,3.85451,0,3.85451
2,44683,pytorch_alexnet,130000,1254,1024,J28,JJ1,0,69726.6,0.00980499,42288.1,314017,22381,69.1793,0,0,n1,In-house server 3,Quadro P600,3,0.44,0,2.73546,0,2.73546
3,64590.1,pytorch_resnet50,130000,38,8,J45,JJ3,44683,225641,0.00837314,65387.8,241322,19907.1,12.7153,44683,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.729928,0,0.729928
3,64590.1,pytorch_alexnet,130000,1254,1024,J28,JJ1,0,69726.6,0.00980499,19907.1,147824,19907.1,100,0,64590.1,n1,In-house server 3,Quadro P600,3,0.44,0,0.729928,0,0.729928
3,64590.1,tf_alexnet,130000,448,1024,J116,JJ2,22302,100387,0.00807384,48125,401027,19907.1,54.7185,22302,0,n2,Standard_NV6,M60,1,0.62,0,3.42845,0,3.42845
4,67452,pytorch_resnet50,130000,38,8,J45,JJ3,44683,225641,0.00837314,57073.5,210637,2861.86,14.4265,44683,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.0874457,0,0.0874457
4,67452,tf_alexnet,130000,448,1024,J116,JJ2,22302,100387,0.00807384,30675.2,255618,2861.86,58.4215,22302,0,n1,Standard_NV6,M60,1,0.62,0,0.492876,0,0.492876
5,90267,pytorch_vgg19,130000,150,8,J80,JJ4,67452,1.38993e+07,0.0115452,43232.5,7.13106e+06,22815,1.92285,67452,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.697125,0,0.697125
5,90267,tf_alexnet,130000,448,1024,J116,JJ2,22302,100387,0.00807384,28166.6,234713,22815,87.9429,22302,0,n1,Standard_NV6,M60,1,0.62,0,3.92925,0,3.92925
5,90267,pytorch_resnet50,130000,38,8,J45,JJ3,44683,225641,0.00837314,55954.6,206507,22815,28.0684,44683,0,n2,In-house server 3,Quadro P600,2,0.44,0,1.39425,0,1.39425
6,99585.1,pytorch_vgg19,130000,150,8,J80,JJ4,67452,1.38993e+07,0.0115452,42401.2,6.99394e+06,9318.13,2.70818,67452,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.113888,0,0.113888
6,99585.1,pytorch_vgg19,130000,150,8,J74,JJ5,90267,3.14976e+06,0.0148449,43265.2,7.13071e+06,9318.13,0.785335,90267,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.113888,0,0.113888
6,99585.1,tf_alexnet,130000,448,1024,J116,JJ2,22302,100387,0.00807384,8167.89,68063.4,9318.13,100,22302,99585.1,n1,Standard_NV6,M60,1,0.62,0,1.60479,0,1.60479
6,99585.1,pytorch_resnet50,130000,38,8,J45,JJ3,44683,225641,0.00837314,47034.5,173587,9318.13,33.8301,44683,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.455553,0,0.455553
