slot_number,sim_time,VM_type,NodeID,cost/node
1,22302,"In-house server 3,","n1,",2.7258
2,44683,"In-house server 3,Standard_NV6,","n1,n2,",6.58997
3,64590.1,"Standard_NV6,In-house server 3,","n2,n1,",4.88831
4,67452,"Standard_NV6,In-house server 1,","n1,n2,",0.580322
5,90267,"Standard_NV6,In-house server 3,","n1,n2,",6.02063
6,99585.1,"Standard_NV6,In-house server 3,","n1,n2,",2.28812
7,112733,"In-house server 2,","n2,n1,",6.87829
8,135082,"Standard_NV6,In-house server 3,","n1,n2,",5.48792
9,157753,"Standard_NV6,In-house server 3,","n2,n1,",5.44384
10,161037,"Standard_NV6,In-house server 3,","n2,n1,",0.788656
11,180043,"Standard_NV6,In-house server 3,","n1,n2,",4.60057
12,202229,"Standard_NV6,In-house server 3,","n2,n1,",5.28102
13,208962,"Standard_NV6,In-house server 3,","n2,n1,",1.62991
14,224828,"In-house server 2,In-house server 3,","n2,n1,",4.06629
15,278873,"In-house server 2,In-house server 3,","n2,n1,",12.5704
16,303601,"In-house server 3,","n1,",1.72704
17,324963,"In-house server 2,In-house server 3,","n2,n1,",5.47508
18,384701,"In-house server 3,","n1,",4.56328
19,417927,"In-house server 2,In-house server 1,","n2,n1,",7.99007
20,455591,"In-house server 2,","n1,",11.8224
21,524405,"In-house server 2,","n1,",13.2922
