slot_number,sim_time,tardiness
1,8954,0
2,17910,0
3,26799,0
4,35663,0
5,44651,0
6,53549,0
7,62513,0
8,71561,0
9,80612,0
10,89680,0
11,98677,0
12,107545,0
13,116433,0
14,125525,0
15,134494,0
16,137105,0
17,143422,0
18,145171,0
19,146630,0
20,152380,0
21,160183,0
22,161488,0
23,170465,0
24,178317,0
25,179453,0
26,188496,0
27,197504,0
28,205895,0
29,206469,0
30,209962,0
31,215582,0
32,215815,0
33,223143,0
34,224601,0
35,231020,0
36,249794,0
37,250201,0
38,259152,0
39,279053,0
40,279225,0
41,281218,0
42,303670,0
43,315155,0
44,336622,0
45,357832,0
46,384846,0
47,448228,0
48,483731,0
49,493150,0
50,582933,0
51,722363,0
