slot_number,sim_time,VM_type,NodeID,cost/node
1,8954,"In-house server 1,","n1,",0.273594
2,17910,"Standard_NV6,In-house server 1,","n1,n2,",1.81608
3,26799,"In-house server 1,Standard_NC6,Standard_NV6,","n2,n3,n1,",3.18522
4,35663,"Standard_NV6,In-house server 3,","n2,n1,",1.95993
5,44651,"Standard_NC6,In-house server 3,","n1,n2,",1.83754
6,53549,"Standard_NC6,In-house server 3,","n2,n1,",1.85022
7,62513,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",3.52814
8,71561,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",3.83767
9,80612,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n3,n2,n4,n1,",4.10982
10,89680,"Standard_NV6,In-house server 3,","n2,n3,n1,",2.77162
11,98677,"Standard_NC6,In-house server 3,","n1,n3,n2,",2.62745
12,107545,"Standard_NC6,In-house server 3,","n2,n3,n1,",2.57689
13,116433,"Standard_NC6,In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",5.07698
14,125525,"In-house server 1,Standard_NC6,Standard_NV12,In-house server 3,","n5,n1,n3,n2,n4,",5.22621
15,134494,"Standard_NC6,In-house server 3,Standard_NV12,","n1,n4,n5,n2,n3,",6.13297
16,137105,"Standard_NC6,In-house server 3,Standard_NV12,","n1,n2,n3,n5,n4,",1.6584
17,143422,"Standard_NC6,In-house server 3,Standard_NV12,","n1,n4,n5,n3,n2,",4.50536
18,145171,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n2,n1,n5,n4,",1.29901
19,146630,"Standard_NC6,In-house server 3,Standard_NV12,","n1,n3,n2,n5,n4,",1.0931
20,152380,"Standard_NC12,In-house server 3,Standard_NV6,","n1,n3,n2,n4,n5,",4.10667
21,160183,"In-house server 3,In-house server 2,Standard_NV12,","n1,n4,n5,n3,n2,",7.13878
22,161488,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n4,n5,",0.741331
23,170465,"Standard_NC6,In-house server 3,","n1,n4,n2,n3,n5,",4.10662
24,178317,"Standard_NC12,In-house server 3,","n1,n2,n3,n5,n4,",4.79089
25,179453,"Standard_NV6,In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",0.721304
26,188496,"Standard_NV6,In-house server 3,","n1,n3,n2,n5,n4,",4.41066
27,197504,"Standard_NV6,In-house server 3,","n4,n1,n5,n2,n3,",4.50424
28,205895,"Standard_NC6,In-house server 3,","n1,n4,n5,n2,n3,",3.93603
29,206469,"Standard_NC6,In-house server 3,","n4,n2,n3,n5,n1,",0.262148
30,209962,"Standard_NC6,Standard_NV12,In-house server 3,","n1,n4,n5,n3,n2,",2.18246
31,215582,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n5,n3,n2,",3.9543
32,215815,"In-house server 3,Standard_NV12,","n3,n2,n1,n5,n4,",0.130854
33,223143,"In-house server 2,In-house server 3,","n4,n5,n2,n3,n1,",3.97845
34,224601,"In-house server 3,Standard_NV12,","n5,n1,n4,n2,n3,",0.830745
35,231020,"In-house server 3,In-house server 2,","n5,n1,n4,n3,n2,",4.86
36,249794,"In-house server 3,Standard_NV12,","n5,n2,n3,n4,n1,",10.6981
37,250201,"In-house server 3,Standard_NV12,","n1,n5,n4,n2,n3,",0.248065
38,259152,"In-house server 3,Standard_NV12,","n4,n1,n5,n3,n2,",5.48328
39,279053,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n5,n1,n4,n2,n3,",13.4698
40,279225,"In-house server 1,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",0.120037
41,281218,"In-house server 3,In-house server 2,","n1,n4,n2,n3,",1.25138
42,303670,"In-house server 2,In-house server 3,","n1,n3,n2,n4,",13.9424
43,315155,"In-house server 3,In-house server 2,In-house server 1,","n1,n3,n2,",3.564
44,336622,"In-house server 3,In-house server 1,","n1,n2,",2.05531
45,357832,"In-house server 3,In-house server 1,","n1,n2,",1.91334
46,384846,"In-house server 3,","n1,",1.76092
47,448228,"In-house server 3,","n1,",4.13156
48,483731,"In-house server 3,","n1,",1.85968
49,493150,"In-house server 3,","n1,",0.575605
50,582933,"In-house server 1,","n1,",2.74338
51,722363,"In-house server 1,","n1,",4.26036
