slot_number,sim_time,tardiness
1,8889,0
2,17712,0
3,26707,0
4,35861,0
5,44804,0
6,53911,0
7,62941,0
8,71902,0
9,80914,0
10,89869,0
11,98789,0
12,107735,0
13,116883,0
14,125952,0
15,134946,0
16,136363,0
17,143921,0
18,144849,0
19,146625,0
20,152962,0
21,159584,0
22,162136,0
23,170989,0
24,179247,0
25,180028,0
26,189019,0
27,197976,0
28,206543,0
29,206987,0
30,209391,0
31,216000,0
32,216482,0
33,223327,0
34,224948,0
35,231386,0
36,250402,0
37,250566,0
38,258959,0
39,279389,0
40,279618,0
41,281580,0
42,303755,0
43,315446,0
44,339190,0
45,358304,0
46,385199,0
47,448791,0
48,484069,0
49,493743,0
50,583430,0
51,722767,0
