slot_number,sim_time,tardiness
1,1389,0
2,2811,0
3,4233,0
4,5591,0
5,6957,0
6,8355,0
7,9765,0
8,11207,0
9,12640,0
10,14132,0
11,15596,0
12,16940,0
13,18377,0
14,19710,0
15,21154,0
16,22548,0
17,23934,0
18,25340,0
19,26708,0
20,28096,0
21,29563,0
22,31026,0
23,32420,0
24,33891,0
25,35300,0
26,36756,0
27,38129,0
28,39531,0
29,40950,0
30,42401,0
31,43792,0
32,45202,0
33,46011.5,0
34,46624,0
35,48076,0
36,49524,0
37,50925,0
38,51562.5,0
39,52368,0
40,53769,0
41,54421.4,0
42,55205,0
43,56655,0
44,58016,0
45,59453,0
46,60785,0
47,62224,0
48,63577,0
49,64956,0
50,66412,0
51,67874,0
52,69293,0
53,70678,0
54,71300.4,0
55,72104,0
56,73507,0
57,74923,0
58,76295,0
59,76692.9,0
60,77705,0
61,79102,0
62,80479,0
63,81843,0
64,83300,0
65,84785,0
66,85046.7,0
67,86157,0
68,87563,0
69,88902,0
70,89491.2,0
71,90286,0
72,91284.6,0
73,91756,0
74,93171,0
75,94622,0
76,95048.2,0
77,96086,0
78,96591.9,0
79,97504,0
80,98853,0
81,99667,0
82,100304,0
83,101280,0
84,101735,0
85,103144,0
86,103860,0
87,104562,0
88,105532,0
89,106050,0
90,107488,0
91,108935,0
92,110321,0
93,111079,0
94,111734,0
95,113138,0
96,113878,0
97,114551,0
98,115888,0
99,117226,0
100,118669,0
101,120121,0
102,121557,0
103,122071,0
104,122556,0
105,122880,0
106,124199,0
107,124242,0
108,125597,0
109,127074,0
110,128506,0
111,128816,0
112,129368,0
113,129866,0
114,131320,0
115,132104,0
116,132729,0
117,134204,0
118,135085,0
119,135597,0
120,136950,0
121,137527,0
122,138355,0
123,138838,0
124,139290,0
125,139783,0
126,141145,0
127,142559,0
128,143508,0
129,143655,0
130,143950,0
131,144622,0
132,144944,0
133,145408,0
134,146119,0
135,146507,0
136,146803,0
137,147891,0
138,148224,0
139,149257,0
140,149289,0
141,149652,0
142,150666,0
143,151022,0
144,152460,0
145,152739,0
146,153535,0
147,153818,0
148,155197,0
149,155745,0
150,156556,0
151,157977,0
152,158664,0
153,159414,0
154,160842,0
155,161590,0
156,162259,0
157,163124,0
158,163651,0
159,164528,0
160,165105,0
161,166463,0
162,167900,0
163,168474,0
164,169332,0
165,169909,0
166,169968,0
167,170437,0
168,170748,0
169,172124,0
170,173476,0
171,174871,0
172,176223,0
173,177417,0
174,177620,0
175,179044,0
176,180375,0
177,180449,0
178,181557,0
179,181773,0
180,181921,0
181,183226,0
182,184349,0
183,184618,0
184,186096,0
185,187548,0
186,188567,0
187,188976,0
188,189241,0
189,189551,0
190,190363,0
191,191429,0
192,191742,0
193,191787,0
194,193197,0
195,194664,0
196,195087,0
197,196044,0
198,197448,0
199,197876,0
200,198818,0
201,199769,0
202,200232,0
203,200981,0
204,201210,0
205,201469,0
206,201609,0
207,202984,0
208,204413,0
209,204930,0
210,205588,0
211,205854,0
212,206712,0
213,207270,0
214,208655,0
215,209667,0
216,210039,0
217,211447,0
218,212824,0
219,214157,0
220,215523,0
221,216531,0
222,216937,0
223,216990,0
224,218272,0
225,219631,0
226,221043,0
227,221130,0
228,222249,0
229,222452,0
230,223886,0
231,225306,0
232,225770,0
233,226016,0
234,226804,0
235,227633,0
236,227829,0
237,228215,0
238,229103,0
239,229611,0
240,230029,0
241,230825,0
242,231024,0
243,231112,0
244,232182,0
245,232411,0
246,233774,0
247,234989,0
248,235203,0
249,236535,0
250,236995,0
251,237986,0
252,239095,0
253,239381,0
254,240769,0
255,240936,0
256,242197,0
257,243548,0
258,244977,0
259,245366,0
260,246385,0
261,247490,0
262,247789,0
263,247805,0
264,248760,0
265,249166,0
266,250571,0
267,250647,0
268,251963,0
269,252069,0
270,252888,0
271,253318,0
272,254719,0
273,255653,0
274,256149,0
275,256884,0
276,257421,0
277,257591,0
278,258325,0
279,259011,0
280,260471,0
281,261882,0
282,262833,0
283,263231,0
284,264378,0
285,264659,0
286,266082,0
287,267530,0
288,268517,0
289,269002,0
290,269137,0
291,270431,0
292,271347,0
293,271773,0
294,271900,0
295,273141,0
296,274228,0
297,274552,0
298,275935,0
299,277449,0
300,278924,0
301,280367,0
302,281754,0
303,281883,0
304,282311,0
305,282583,0
306,282864,0
307,283154,0
308,284564,0
309,284825,0
310,285526,0
311,285937,0
312,286548,0
313,287332,0
314,288754,0
315,289541,0
316,290134,0
317,291490,0
318,292776,0
319,292927,0
320,294349,0
321,294836,0
322,295772,0
323,295798,0
324,297256,0
325,297919,0
326,298657,0
327,300092,0
328,300795,0
329,301471,0
330,302899,0
331,302921,0
332,303626,0
333,304306,0
334,305702,0
335,305709,0
336,307127,0
337,307579,0
338,308526,0
339,309938,0
340,311361,0
341,312485,0
342,312767,0
343,314163,0
344,314986,0
345,315551,0
346,316993,0
347,317881,0
348,318408,0
349,318550,0
350,318879,0
351,319787,0
352,320281,0
353,320756,0
354,321155,0
355,322596,0
356,324042,0
357,325441,0
358,326830,0
359,327927,0
360,328016,0
361,328304,0
362,329239,0
363,329718,0
364,330065,0
365,331174,0
366,331558,0
367,332623,0
368,334043,0
369,334361,0
370,335409,0
371,336819,0
372,338191,0
373,338223,0
374,339626,0
375,339871,0
376,340456,0
377,341082,0
378,342481,0
379,343017,0
380,343948,0
381,345332,0
382,346284,0
383,346786,0
384,348266,0
385,348315,0
386,349740,0
387,351147,0
388,352560,0
389,353908,0
390,354006,0
391,354575,0
392,355315,0
393,355421,0
394,356767,0
395,356866,0
396,357377,0
397,357422,0
398,358203,0
399,358243,0
400,358762,0
401,359522,0
402,359606,0
403,360980,0
404,362380,0
405,363814,0
406,364149,0
407,364723,0
408,365253,0
409,366686,0
410,368065,0
411,368808,0
412,369477,0
413,369788,0
414,370928,0
415,371207,0
416,372367,0
417,373754,0
418,374907,0
419,375155,0
420,376586,0
421,378030,0
422,379432,0
