slot_number,sim_time,VM_type,NodeID,cost/node
1,15036,"In-house server 1,","n1,",0.459433
2,29975,"In-house server 1,","n1,",0.912938
3,44919,"In-house server 2,In-house server 1,","n2,n1,",5.604
4,59877,"In-house server 1,In-house server 2,","n1,n3,n2,",10.3044
5,73175.5,"In-house server 3,In-house server 2,","n1,n3,n2,",9.36436
6,74823,"In-house server 3,In-house server 2,","n1,n2,",0.642981
7,90000,"Standard_NC6,In-house server 3,","n1,n2,",3.75209
8,105141,"Standard_NV6,In-house server 3,","n1,n2,n3,",6.30876
9,120057,"In-house server 2,In-house server 3,","n2,n3,n1,",8.10022
10,133207,"In-house server 3,","n1,n2,n3,",4.28608
11,135267,"In-house server 1,In-house server 2,In-house server 3,","n2,n3,n1,",1.02404
12,150336,"In-house server 3,","n1,n2,",3.22309
13,165574,"Standard_NC6,In-house server 3,","n2,n3,n1,",5.6296
14,167165,"In-house server 3,In-house server 2,","n2,n3,n1,",0.839646
15,180745,"In-house server 2,In-house server 3,","n1,n2,n3,",7.16727
16,193069,"Standard_NV6,In-house server 3,","n1,n3,n2,",4.57007
17,195934,"Standard_NV6,In-house server 3,","n1,n2,n3,",1.06252
18,210968,"Standard_NV6,In-house server 3,","n2,n3,n1,",5.80479
19,225904,"In-house server 2,In-house server 3,Standard_NV24,","n3,n2,n1,",16.803
20,228054,"In-house server 3,Standard_NC24,Standard_NV24,","n1,n2,n3,",3.08822
21,244480,"Standard_NV12,In-house server 3,","n1,n3,n2,",8.81224
22,316872,"Standard_NC6,In-house server 3,","n1,n3,n2,",25.1651
23,316895,"In-house server 2,In-house server 3,","n1,n2,n3,",0.0115685
24,317724,"In-house server 2,In-house server 3,Standard_NV6,","n1,n3,n2,",0.504312
25,340686,"Standard_NV6,In-house server 2,In-house server 3,","n3,n2,n1,",13.2674
26,386838,"In-house server 3,In-house server 2,","n2,n3,n1,",32.4984
27,411198,"In-house server 2,In-house server 3,","n1,n3,n2,",17.1536
28,435460,"In-house server 1,In-house server 2,","n2,n3,n1,",16.7139
29,459065,"In-house server 1,In-house server 2,","n1,n2,",8.49114
30,467338,"In-house server 3,","n1,",0.758382
31,807944,"In-house server 1,","n1,",10.4074
