slot_number,sim_time,VM_type,NodeID,cost/node
1,14974,"In-house server 1,","n1,",0.457539
2,30000,"In-house server 1,","n1,",0.459128
3,45032,"In-house server 1,In-house server 2,","n2,n3,n1,",9.89607
4,59932,"In-house server 1,In-house server 2,","n1,n3,n2,",9.80916
5,72717.7,"In-house server 1,In-house server 2,","n2,n3,n1,",4.79464
6,74943,"In-house server 1,In-house server 2,","n2,n3,n1,",0.834486
7,89899,"In-house server 3,In-house server 1,Standard_NC6,","n3,n2,n1,",4.61144
8,104834,"Standard_NV6,In-house server 1,","n3,n2,n1,",3.48484
9,119958,"In-house server 1,","n1,n2,n3,",1.38637
10,135159,"In-house server 1,In-house server 3,","n1,n2,n3,",2.78685
11,150183,"In-house server 1,","n1,n2,n3,",1.3772
12,165402,"In-house server 1,","n1,n2,n3,",1.39507
13,180370,"Standard_NV6,In-house server 1,","n1,n2,n3,",3.49253
14,195093,"In-house server 1,","n1,n2,n3,",1.34961
15,209958,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.4685
16,224846,"Standard_NC6,In-house server 1,","n1,n2,n3,",3.22573
17,309158,"Standard_NV6,In-house server 1,","n1,n2,n3,",19.6728
18,330714,"Standard_NV6,In-house server 1,","n1,n2,n3,",5.02987
19,378628,"In-house server 1,","n1,n3,n2,",4.39209
20,388672,"In-house server 1,In-house server 3,In-house server 2,","n3,n2,n1,",4.6873
21,413429,"In-house server 2,In-house server 1,","n3,n2,n1,",9.28363
22,416625,"Standard_NV6,In-house server 2,In-house server 1,","n1,n3,n2,",168.425
23,435178,"Standard_NV6,In-house server 1,In-house server 2,","n3,n2,n1,",9.5856
24,453147,"In-house server 1,In-house server 3,","n3,n2,n1,",3.29436
25,500523,"In-house server 1,In-house server 2,Standard_NV6,","n1,n3,n2,",24.4776
26,543737,"In-house server 1,In-house server 3,In-house server 2,","n1,n3,n2,",20.1666
27,543739,"In-house server 1,In-house server 2,","n1,n3,n2,",0.0016815
28,568355,"In-house server 1,In-house server 2,","n3,n2,n1,",9.23094
29,577870,"In-house server 1,In-house server 2,","n2,n3,n1,",6.26364
30,592177,"In-house server 1,In-house server 2,","n1,n2,",4.92803
31,892531,"In-house server 1,","n1,",9.17748
