n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,44886,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,44886,22.7875,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37152,0,1.37152
2,90128,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46839.7,381613,45242,97.3664,0,0,n1,In-house server 2,GTX 1080Ti,1,1.13,0,1.77512,0,1.77512
2,90128,tf_resnet50,130000,86,64,J140,JJ2,44886,200143,0.00820137,57423.3,361924,45242,64.6433,44886,0,n1,In-house server 2,GTX 1080Ti,7,1.13,0,12.4258,0,12.4258
3,114873,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,1597.65,13016.4,0,97.3664,0,0,,,,0,0,0,0,0,0
3,114873,tf_resnet50,130000,86,64,J140,JJ2,44886,200143,0.00820137,20303,127964,24745.1,100,44886,114873,n1,In-house server 2,GTX 1080Ti,7,1.13,0,6.79631,0,6.79631
3,114873,pytorch_resnet50,130000,63,16,J46,JJ3,90128,463447,0.00898677,78756.1,363367,24745.1,26.4753,90128,0,n1,In-house server 2,GTX 1080Ti,1,1.13,0,0.970902,0,0.970902
4,120061,pytorch_resnet50,130000,63,16,J46,JJ3,90128,463447,0.00898677,57905.2,267165,5187.66,27.903,90128,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0792559,0,0.0792559
4,120061,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,1597.65,13016.4,5187.66,100,0,120061,n1,In-house server 1,Quadro P600,1,0.11,0,0.0792559,0,0.0792559
5,135207,pytorch_resnet50,130000,63,16,J46,JJ3,90128,463447,0.00898677,56780.8,261977,15146.2,35.0092,90128,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.462802,0,0.462802
6,184353,pytorch_resnet50,130000,63,16,J46,JJ3,90128,463447,0.00898677,51184.2,236155,49145.6,71.8544,90128,0,n1,In-house server 3,Quadro P600,5,0.44,0,3.75417,0,3.75417
6,184353,pytorch_alexnet,130000,952,1024,J20,JJ4,135207,838587,0.00377904,49145.6,364215,49145.6,100,135207,184353,n1,In-house server 3,Quadro P600,3,0.44,0,2.2525,0,2.2525
7,244342,pytorch_resnet50,130000,63,16,J46,JJ3,90128,463447,0.00898677,22166.4,102272,59989.4,100,90128,244342,n1,In-house server 1,Quadro P600,2,0.11,0,1.83301,0,1.83301
