slot_number,sim_time,tardiness
1,9103,0
2,18132,0
3,27176,0
4,36092,0
5,44899,0
6,53978,0
7,62989,0
8,70390.1,0
9,72048,0
10,81038,0
11,85790.2,0
12,90091,0
13,98667,0
14,99085,0
15,108109,0
16,117080,0
17,123640,0
18,126233,0
19,135103,0
20,144049,0
21,153073,0
22,161887,0
23,170916,0
24,171746,0
25,179856,0
26,179913,0
27,182050,0
28,188836,0
29,190779,0
30,197806,0
31,204791,0
32,206746,0
33,214612,0
34,215646,0
35,224557,0
36,225528,0
37,232646,0
38,240044,0
39,256408,0
40,271169,0
41,279008,0
42,289521,0
43,299576,0
44,301851,0
45,311509,0
46,331815,0
47,406586,0
48,429875,0
49,470615,0
50,538243,0
51,552418,0
