slot_number,sim_time,VM_type,NodeID,cost/node
1,14874,"In-house server 3,","n1,",1.81793
2,29763,"In-house server 3,","n1,",1.09186
3,44659,"In-house server 3,","n1,",1.15858
4,50899.4,"In-house server 3,","n1,",0.610174
5,59697,"In-house server 3,","n1,",0.614435
6,74896,"In-house server 3,","n1,",0.85738
7,89953,"In-house server 3,","n1,",1.3384
8,105152,"Standard_NV6,In-house server 3,","n1,n2,n3,",5.48854
9,118110,"Standard_NV6,In-house server 3,","n3,n2,n1,",4.66836
10,119862,"In-house server 3,","n1,n2,",0.229454
11,134893,"In-house server 3,","n2,n1,",1.9596
12,149905,"In-house server 3,Standard_NV12,","n1,n2,n3,",6.69146
13,161233,"In-house server 3,Standard_NV12,","n1,n3,n2,",5.10198
14,164903,"In-house server 2,In-house server 3,","n1,n2,n3,",1.23401
15,173728,"Standard_NV6,In-house server 3,","n1,n3,n2,",2.77821
16,179541,"In-house server 3,Standard_NV12,","n3,n2,n1,",2.35779
17,179959,"Standard_NV12,In-house server 3,","n3,n2,n1,",0.232434
18,195216,"In-house server 3,Standard_NV12,","n3,n2,n1,",6.85152
19,195700,"Standard_NV6,In-house server 3,","n2,n3,n1,",0.159676
20,210238,"Standard_NV6,In-house server 3,","n2,n3,n1,",4.8782
21,210811,"In-house server 2,In-house server 3,","n1,n2,n3,",0.278902
22,222263,"In-house server 2,In-house server 3,","n1,n3,n2,",3.72055
23,225227,"In-house server 2,In-house server 3,Standard_NV6,","n1,n3,n2,",1.61016
24,242557,"In-house server 1,In-house server 3,Standard_NV12,","n1,n3,n2,",7.91074
25,267639,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",13.8647
26,280415,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,",5.3329
27,306446,"In-house server 2,In-house server 3,","n2,n1,",6.487
28,436470,"In-house server 3,","n1,",9.08112
29,445996,"Standard_NV6,In-house server 2,In-house server 1,","n2,n3,n1,",3.63997
30,461836,"In-house server 2,Standard_NV6,","n1,n2,",5.5691
31,511764,"In-house server 2,","n1,",8.35832
