slot_number,sim_time,tardiness
1,11158,0
2,22334,0
3,33602,0
4,44667,0
5,55761,0
6,64590.1,0
7,67113,0
8,78400,0
9,88441.1,0
10,89669,0
11,100861,0
12,112154,0
13,123333,0
14,134157,0
15,134713,0
16,146044,0
17,157124,0
18,161402,0
19,168441,0
20,178964,0
21,179717,0
22,190862,0
23,194140,0
24,201973,0
25,207513,0
26,213172,0
27,219545,0
28,224403,0
29,225162,0
30,253290,0
31,263525,0
32,271334,0
33,277097,0
34,287657,0
35,327828,0
36,328624,0
37,334550,0
38,406575,0
39,465013,0
40,598071,0
41,678160,0
