slot_number,sim_time,tardiness
1,4976,0
2,9872,0
3,14919,0
4,20058,0
5,25169,0
6,30159,0
7,35154,0
8,40210,0
9,45253,0
10,50325,0
11,55430,0
12,60503,0
13,65415,0
14,70405,0
15,75313,0
16,80434,0
17,85507,0
18,90492,0
19,95518,0
20,100584,0
21,103707,0
22,105532,0
23,110412,0
24,115399,0
25,120390,0
26,125165,0
27,130220,0
28,134899,0
29,135191,0
30,140201,0
31,140689,0
32,143286,0
33,145147,0
34,145353,0
35,150039,0
36,155034,0
37,160018,0
38,161205,0
39,164937,0
40,169918,0
41,173781,0
42,174937,0
43,177925,0
44,179947,0
45,184085,0
46,185076,0
47,188320,0
48,190283,0
49,195284,0
50,196409,0
51,200377,0
52,202239,0
53,202903,0
54,205461,0
55,206245,0
56,210488,0
57,215613,0
58,218924,0
59,220694,0
60,225713,0
61,230300,0
62,230804,0
63,235784,0
64,240748,0
65,245814,0
66,250775,0
67,255858,0
68,259047,0
69,260735,0
70,265647,0
71,265889,0
72,270589,0
73,274712,0
74,275614,0
75,278525,0
76,280562,0
77,285346,0
78,285494,0
79,287346,0
80,290610,0
81,295666,0
82,300668,0
83,301513,0
84,305689,0
85,309625,0
86,310719,0
87,313825,0
88,315843,0
89,320839,0
90,325852,0
91,330881,0
92,332559,0
93,333335,0
94,336016,0
95,340919,0
96,345932,0
97,346298,0
98,347174,0
99,351013,0
100,355992,0
101,361097,0
102,366102,0
103,368843,0
104,369685,0
105,371100,0
106,376071,0
107,376905,0
108,381120,0
109,386116,0
110,390981,0
111,396023,0
112,397655,0
113,401035,0
114,403449,0
115,405983,0
116,410918,0
117,412825,0
118,414657,0
119,415929,0
120,420366,0
121,420903,0
122,420983,0
123,424673,0
124,426079,0
125,426508,0
126,427873,0
127,430670,0
128,431117,0
129,436156,0
130,436687,0
131,441220,0
132,442614,0
133,446163,0
134,446295,0
135,451290,0
136,452504,0
137,452524,0
138,463769,0
139,464471,0
140,468845,0
141,471769,0
142,473280,0
143,478576,0
144,489224,0
145,496963,0
146,503037,0
147,509085,0
148,511807,0
149,512722,0
150,521292,0
151,526768,0
152,536260,0
153,548420,0
154,560925,0
155,570524,0
156,577728,0
157,578337,0
158,584841,0
159,587114,0
160,590912,0
161,598330,0
162,598380,0
163,601968,0
164,620766,0
165,624910,0
166,627828,0
167,629351,0
168,632821,0
169,638811,0
170,652498,0
171,665894,0
172,678835,0
173,681067,0
174,696027,0
175,697242,0
176,713059,0
177,757162,0
178,762206,0
179,784544,0
180,884024,0
181,940896,0
