slot_number,sim_time,VM_type,NodeID,cost/node
1,4944,"In-house server 1,","n1,",0.151067
2,9921,"Standard_NV6,In-house server 1,","n1,n2,",1.00923
3,14822,"Standard_NV6,Standard_NC6,In-house server 1,","n1,n2,n3,",1.75619
4,19782,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",1.98951
5,24886,"Standard_NV6,In-house server 3,","n1,n2,",1.13895
6,29855,"Standard_NV6,In-house server 3,","n1,n2,",1.11605
7,34880,"Standard_NC12,In-house server 3,","n2,n1,",1.83319
8,39736,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",1.93084
9,44879,"In-house server 1,In-house server 3,Standard_NC12,","n1,n3,n2,",2.10672
10,49902,"Standard_NV12,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",2.99555
11,54964,"Standard_NV12,In-house server 3,","n1,n3,n2,",2.38266
12,60035,"Standard_NV6,In-house server 3,Standard_NC6,","n2,n3,n1,n5,n4,",3.08374
13,65181,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.67592
14,70121,"Standard_NC12,In-house server 3,In-house server 2,","n3,n2,n4,n1,n5,",3.67363
15,75150,"Standard_NC12,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",3.58749
16,80268,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",3.66411
17,85255,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n2,n1,n6,n5,n4,n3,",3.86598
18,90249,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n7,n3,n2,",4.86188
19,95444,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n3,n2,n4,n7,n5,n1,n8,n6,",4.66043
20,100466,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n8,n5,n4,n7,n3,n2,",4.79016
21,103239,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,In-house server 1,","n3,n2,n1,n8,n6,n7,n5,n4,",2.86009
22,105501,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n6,n4,n7,n5,n1,n2,",1.66236
23,110480,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n6,n4,n7,n5,n1,n2,",3.87607
24,115182,"Standard_NV12,In-house server 1,In-house server 3,","n2,n3,n6,n4,n7,n5,n1,",3.70684
25,115520,"Standard_NC12,In-house server 3,","n3,n6,n4,n5,n1,n2,",0.259544
