slot_number,sim_time,tardiness
1,4976,0
2,9872,0
3,14919,0
4,20058,0
5,25169,0
6,30159,0
7,35154,0
8,40210,0
9,45253,0
10,50325,0
11,55430,0
12,60503,0
13,65415,0
14,70405,0
15,75313,0
16,80434,0
17,85507,0
18,90492,0
19,95518,0
20,100584,0
21,103707,0
22,105532,0
23,110412,0
24,115399,0
25,120390,0
26,125165,0
27,130220,0
28,134899,0
29,135191,0
30,140201,0
31,140906,0
32,143279,0
33,145147,0
34,145709,0
35,150039,0
36,155034,0
37,160018,0
38,164937,0
39,166458,0
40,166911,0
41,169918,0
42,174937,0
43,179947,0
44,184889,0
45,185076,0
46,187485,0
47,188478,0
48,190283,0
49,190573,0
50,194232,0
51,195284,0
52,200377,0
53,203076,0
54,203570,0
55,205461,0
56,206478,0
57,210488,0
58,215613,0
59,218682,0
60,220694,0
61,225713,0
62,230804,0
63,235784,0
64,240748,0
65,242452,0
66,245814,0
67,250775,0
68,255858,0
69,260735,0
70,262408,0
71,264354,0
72,265647,0
73,270589,0
74,273934,0
75,275614,0
76,280562,0
77,281842,0
78,285494,0
79,286266,0
80,287128,0
81,290610,0
82,295666,0
83,300668,0
84,302223,0
85,305689,0
86,310719,0
87,312363,0
88,315843,0
89,318189,0
90,320839,0
91,325852,0
92,330881,0
93,332858,0
94,333814,0
95,333956,0
96,336016,0
97,340919,0
98,343201,0
99,345932,0
100,349293,0
101,351013,0
102,355992,0
103,356972,0
104,361097,0
105,363619,0
106,366102,0
107,367841,0
108,371098,0
109,371100,0
110,376071,0
111,376321,0
112,381120,0
113,386116,0
114,390981,0
115,394769,0
116,396023,0
117,396365,0
118,401035,0
119,405983,0
120,410918,0
121,412825,0
122,415929,0
123,420983,0
124,424333,0
125,426079,0
126,426347,0
127,430605,0
128,431117,0
129,434516,0
130,436076,0
131,436156,0
132,439772,0
133,440703,0
134,441220,0
135,446295,0
136,451290,0
137,452444,0
138,454774,0
139,467959,0
140,469534,0
141,475658,0
142,482460,0
143,489305,0
144,490791,0
145,496411,0
146,499444,0
147,503657,0
148,512325,0
149,513130,0
150,520409,0
151,521879,0
152,525192,0
153,525543,0
154,539113,0
155,555683,0
156,566455,0
157,580580,0
158,588470,0
159,597487,0
160,600309,0
161,602778,0
162,615053,0
163,620577,0
164,622898,0
165,626063,0
166,629162,0
167,631525,0
168,638420,0
169,651097,0
170,662305,0
171,666474,0
172,671095,0
173,681362,0
174,694739,0
175,696501,0
176,705740,0
177,713115,0
178,757186,0
179,760496,0
180,885347,0
181,940525,0
