slot_number,sim_time,tardiness
1,4997,0
2,9994,0
3,14912,0
4,19935,0
5,24936,0
6,30048,0
7,35012,0
8,39853,0
9,44837,0
10,49775,0
11,54794,0
12,59734,0
13,64881,0
14,69805,0
15,74869,0
16,79885,0
17,84886,0
18,89874,0
19,91050,0
20,94938,0
21,95551.3,0
22,98001.1,0
23,99959,0
24,102938,0
25,104824,0
26,109919,0
27,114988,0
28,119979,0
29,124846,0
30,129886,0
31,134281,0
32,134908,0
33,139865,0
34,140836,0
35,143833,0
36,144907,0
37,145516,0
38,149935,0
39,151911,0
40,154833,0
41,158191,0
42,159877,0
43,164937,0
44,170041,0
45,173095,0
46,175035,0
47,178591,0
48,180139,0
49,185171,0
50,190240,0
51,195281,0
52,199697,0
53,200150,0
54,202050,0
55,203623,0
56,205158,0
57,210050,0
58,210214,0
59,214922,0
60,215105,0
61,220169,0
62,225187,0
63,230278,0
64,235284,0
65,240283,0
66,245243,0
67,250274,0
68,251350,0
69,255304,0
70,260237,0
71,265276,0
72,268055,0
73,270323,0
74,275274,0
75,276272,0
76,277323,0
77,280197,0
78,282883,0
79,285190,0
80,286597,0
81,286860,0
82,290192,0
83,295086,0
84,297170,0
85,300059,0
86,304294,0
87,305071,0
88,308540,0
89,309999,0
90,314818,0
91,315006,0
92,320022,0
93,324964,0
94,329861,0
95,329959,0
96,332662,0
97,334993,0
98,337542,0
99,340038,0
100,345143,0
101,350151,0
102,355001,0
103,355079,0
104,360155,0
105,360944,0
106,365215,0
107,370150,0
108,371243,0
109,373882,0
110,374010,0
111,375320,0
112,380394,0
113,385292,0
114,390216,0
115,390481,0
116,395211,0
117,399948,0
118,400135,0
119,405227,0
120,410099,0
121,412036,0
122,413875,0
123,415095,0
124,416669,0
125,420058,0
126,420680,0
127,421266,0
128,424073,0
129,425075,0
130,425943,0
131,428503,0
132,430013,0
133,433416,0
134,435046,0
135,440020,0
136,440338,0
137,443227,0
138,445007,0
139,450111,0
140,451060,0
141,451867,0
142,454840,0
143,459571,0
144,465331,0
145,470591,0
146,477242,0
147,481214,0
148,494333,0
149,496716,0
150,497621,0
151,500040,0
152,500211,0
153,508273,0
154,509105,0
155,521938,0
156,522859,0
157,532748,0
158,542263,0
159,550435,0
160,550755,0
161,557753,0
162,564263,0
163,565539,0
164,568722,0
165,571998,0
166,592814,0
167,593146,0
168,595483,0
169,597665,0
170,619005,0
171,619144,0
172,624872,0
173,626723,0
174,633718,0
175,678803,0
176,693774,0
177,711696,0
178,754600,0
179,755785,0
180,837932,0
181,933984,0
