n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,11347,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,11347,7.88903,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.346714,0,0.346714
2,22536,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,41055.1,339312,11189,15.6682,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.341886,0,0.341886
2,22536,tf_alexnet,130000,475,1024,J92,JJ2,11347,154035,0.00498911,71843.9,598714,11189,13.6502,11347,0,n1,Standard_NV6,M60,1,0.62,0,1.92699,0,1.92699
3,33598,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,37587.8,310656,11062,23.0723,0,0,n3,In-house server 1,Quadro P600,2,0.11,0,0.338006,0,0.338006
3,33598,tf_alexnet,130000,232,128,J113,JJ3,22536,166824,0.0110549,48952.6,390266,11062,19.7398,22536,0,n1,Standard_NV6,M60,1,0.62,0,1.90512,0,1.90512
3,33598,tf_alexnet,130000,475,1024,J92,JJ2,11347,154035,0.00498911,62037,516988,11062,25.788,11347,0,n2,Standard_NC6,K80,1,0.56,0,1.72076,0,1.72076
4,44786,tf_alexnet,130000,366,512,J95,JJ4,33598,708838,0.0147667,58474,483260,11188,5.92864,33598,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.195346,0,0.195346
4,44786,tf_alexnet,130000,232,128,J113,JJ3,22536,166824,0.0110549,39289.4,313228,11188,26.5224,22536,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.390692,0,0.390692
4,44786,tf_alexnet,130000,475,1024,J92,JJ2,11347,154035,0.00498911,53316.8,444318,11188,39.437,11347,0,n1,Standard_NV6,M60,1,0.62,0,1.92682,0,1.92682
4,44786,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,34287.7,283381,11188,30.8508,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.195346,0,0.195346
5,55986,tf_vgg19,130000,14,32,J176,JJ5,44786,972639,0.00573196,45374.5,685012,11200,2.48709,44786,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.171111,0,0.171111
5,55986,tf_alexnet,130000,366,512,J95,JJ4,33598,708838,0.0147667,55007.3,454609,11200,11.6423,33598,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.342222,0,0.342222
5,55986,tf_alexnet,130000,232,128,J113,JJ3,22536,166824,0.0110549,35969.2,286758,11200,33.5033,22536,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.171111,0,0.171111
5,55986,tf_alexnet,130000,475,1024,J92,JJ2,11347,154035,0.00498911,43510.8,362599,11200,51.7262,11347,0,n1,Standard_NC6,K80,1,0.56,0,1.74222,0,1.74222
5,55986,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,30820.7,254727,11200,38.3473,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.342222,0,0.342222
6,67300,tf_alexnet,130000,366,512,J95,JJ4,33598,708838,0.0147667,51666.3,426997,11314,17.4141,33598,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.345706,0,0.345706
6,67300,tf_vgg19,130000,14,32,J176,JJ5,44786,972639,0.00573196,44246,667975,11314,4.99949,44786,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.172853,0,0.172853
6,67300,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,27479.4,227112,11314,46.2134,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.172853,0,0.172853
6,67300,tf_alexnet,130000,339,512,J119,JJ6,55986,264093,0.0111425,54156,447591,11314,6.47397,55986,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.172853,0,0.172853
6,67300,tf_alexnet,130000,232,128,J113,JJ3,22536,166824,0.0110549,32551.8,259514,11314,40.3623,22536,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.345706,0,0.345706
