slot_number,sim_time,VM_type,NodeID,cost/node
1,11305,"In-house server 1,","n1,",0.345431
2,22363,"Standard_NV6,In-house server 1,","n1,n2,",2.24231
3,33795,"Standard_NC6,In-house server 1,Standard_NV6,","n2,n3,n1,",4.09646
4,45046,"Standard_NV6,In-house server 1,","n1,n3,n2,",2.62523
5,56153,"Standard_NC6,In-house server 1,","n1,n2,n3,n4,",2.7459
6,67672,"In-house server 1,Standard_NV6,","n1,n4,n2,n3,",4.6716
7,78978,"Standard_NV6,In-house server 1,","n4,n1,n3,n2,",2.98353
8,90036,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.91808
9,101226,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.95292
10,112404,"Standard_NV6,In-house server 1,","n3,n2,n4,n1,",2.94975
11,123645,"In-house server 3,In-house server 1,","n1,n4,n3,n2,",2.40432
12,134903,"In-house server 3,In-house server 1,Standard_NV6,","n4,n1,n3,n2,",4.00285
13,146040,"In-house server 3,In-house server 1,Standard_NV6,","n4,n1,n3,n2,",3.95983
14,146260,"Standard_NV6,In-house server 1,","n4,n1,n3,n2,",0.0893821
15,157443,"In-house server 3,Standard_NV6,In-house server 1,","n4,n3,n2,n1,",5.56023
16,161811,"In-house server 1,Standard_NV6,","n4,n3,n2,n1,",1.77127
17,168755,"In-house server 1,Standard_NV6,Standard_NC6,","n4,n2,n3,n1,",2.70062
18,179976,"In-house server 1,Standard_NV6,","n4,n3,n2,n1,",4.55075
19,180271,"Standard_NC6,In-house server 3,In-house server 1,","n4,n1,n3,n2,",0.100112
20,191097,"Standard_NC6,In-house server 1,","n4,n3,n2,n1,",2.67633
21,202292,"Standard_NC6,In-house server 1,","n4,n1,n3,n2,",2.76765
22,203980,"In-house server 3,In-house server 1,Standard_NC6,","n4,n2,n3,n1,",0.57196
23,213573,"Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n3,n2,",3.25104
24,224540,"Standard_NC6,In-house server 3,In-house server 1,","n4,n3,n2,n1,",4.7219
25,246699,"Standard_NV6,In-house server 3,","n1,n3,n2,n4,",13.0493
26,257922,"In-house server 3,In-house server 1,","n3,n2,n1,n4,",2.40051
27,279201,"In-house server 3,In-house server 1,In-house server 2,Standard_NV6,","n4,n3,n2,n1,",13.5944
28,279561,"In-house server 1,","n1,n4,n3,n2,",0.0440576
29,293302,"In-house server 1,","n4,n2,n3,n1,",1.67945
30,314350,"Standard_NC6,In-house server 3,In-house server 1,","n4,n1,n3,n2,",7.13289
31,324111,"In-house server 3,In-house server 1,","n4,n3,n2,n1,",2.08779
32,345370,"In-house server 1,","n1,n4,n3,n2,",2.5983
33,410765,"In-house server 1,","n4,n1,n2,n3,",7.99272
34,449336,"In-house server 1,","n4,n3,n2,n1,",4.71428
35,474857,"Standard_NV6,In-house server 1,","n4,n3,n2,n1,",6.73466
36,515750,"In-house server 1,","n1,n4,n2,n3,",4.99808
37,527516,"In-house server 3,In-house server 1,In-house server 2,","n1,n4,n2,n3,",5.85024
38,540298,"In-house server 1,In-house server 2,Standard_NV6,","n1,n4,n2,n3,",6.99449
39,567676,"In-house server 1,In-house server 2,","n2,n3,n1,",10.2668
40,570347,"In-house server 1,In-house server 2,","n1,n2,",0.9199
41,595930,"In-house server 1,","n1,",0.781711
