slot_number,sim_time,VM_type,NodeID,cost/node
1,44674,"In-house server 1,","n1,",1.36504
2,89356,"In-house server 2,","n1,",14.0252
3,96574,"In-house server 3,","n1,",0.70576
4,120358,"In-house server 2,","n1,",7.46544
5,134792,"In-house server 1,","n1,",0.294032
6,179693,"In-house server 3,","n1,",3.29274
7,183938,"In-house server 3,","n1,",0.518779
8,217837,"Standard_NC12,","n1,",7.98048
9,224642,"Standard_NV6,","n1,",1.17198
10,269516,"In-house server 2,","n1,",8.04882
11,292261,"Standard_NV24,","n1,",12.5351
12,314527,"In-house server 2,","n1,",3.99371
13,359573,"In-house server 3,","n1,",2.75282
14,378666,"In-house server 3,","n1,",1.81503
15,404530,"In-house server 3,","n1,",1.89668
16,417546,"In-house server 3,","n1,",0.867725
17,449710,"Standard_NV24,","n1,",17.726
18,489519,"In-house server 3,","n1,",2.08525
19,804372,"In-house server 3,","n1,",19.241
20,843314,"In-house server 2,","n1,",6.98496
21,881078,"In-house server 2,","n1,",6.32197
