slot_number,sim_time,tardiness
1,44771,0
2,89799,0
3,95796.5,0
4,134553,0
5,167581,0
6,180256,0
7,214891,0
8,225394,0
9,245747,0
10,270472,0
11,308852,0
12,315221,0
13,359949,0
14,379360,0
15,405106,0
16,450115,0
17,481961,0
18,505555,0
19,770391,0
20,824616,0
21,864477,0
