slot_number,sim_time,VM_type,NodeID,cost/node
1,1586,"In-house server 1,","n1,",0.0484611
2,3158,"Standard_NV6,In-house server 1,","n1,n2,",0.318766
3,4687,"Standard_NV6,Standard_NC6,In-house server 1,","n1,n2,n3,",0.547891
4,6278,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",0.638168
5,7913,"Standard_NV12,In-house server 3,","n1,n2,",0.683066
6,9491,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n2,n1,",0.604901
7,11040,"In-house server 3,Standard_NC6,Standard_NV12,","n2,n3,n1,",0.888093
8,12654,"Standard_NV6,In-house server 3,Standard_NC12,","n2,n3,n1,",0.892183
9,14226,"Standard_NV12,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",0.936504
10,15833,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",0.681601
11,17376,"Standard_NV12,In-house server 1,In-house server 3,","n1,n4,n2,n3,",0.837261
12,18963,"Standard_NC12,In-house server 3,","n1,n3,n2,",0.750047
13,20543,"Standard_NC12,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",1.17217
14,22120,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",1.32835
15,23791,"In-house server 3,In-house server 2,Standard_NC6,Standard_NV12,In-house server 1,","n1,n6,n5,n4,n3,n2,",1.44373
16,25395,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",1.41186
17,26904,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n6,n5,n4,n3,n2,",1.3903
18,28488,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n6,n5,n7,n4,n3,",1.61283
19,30034,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n6,n4,n7,n5,n1,n3,",1.46989
20,31759,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n2,n4,n7,n5,n1,n3,n6,",2.08434
21,33364,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n3,n1,n2,n8,n6,n7,n5,n4,",1.75432
22,35014,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n5,n4,n7,n1,n8,n6,n3,",1.80412
23,36606,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n3,n1,n4,n7,n5,n8,n6,n2,",1.76114
24,38228,"Standard_NV12,Standard_NC12,In-house server 3,In-house server 2,","n3,n8,n6,n1,n4,n5,n7,n9,n2,",2.58057
25,39925,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n10,n1,n9,n7,n5,n4,n8,n6,",2.57625
26,41529,"Standard_NC24,In-house server 2,In-house server 3,","n9,n1,n3,n2,n6,n8,n7,n5,n4,",2.6333
27,43094,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n1,n3,n10,n6,n8,n9,n2,n7,n5,n4,",2.6734
28,44672,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n10,n2,n1,n3,n9,n6,n8,n7,n5,n4,",2.97022
29,46327,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n4,n7,n3,n12,n5,n11,n6,n9,n2,n8,n10,n1,",2.74397
30,47882,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n3,n2,n9,n1,n10,n11,n6,n8,n7,n5,n4,",2.50637
31,49491,"In-house server 1,Standard_NC6,Standard_NV24,In-house server 2,In-house server 3,","n4,n7,n5,n11,n10,n8,n12,n1,n2,n3,n6,n9,",3.24059
32,51125,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n11,n3,n9,n10,n8,n6,n5,n4,n7,n1,",3.65452
33,52768,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n11,n1,n3,n9,n10,n8,n6,n5,n4,n7,",3.65178
34,54340,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n4,n7,n12,n5,n11,n8,n10,n1,n2,n6,n9,",3.68611
35,55934,"Standard_NV24X,In-house server 2,In-house server 3,","n4,n7,n12,n5,n11,n8,n10,n3,n13,n1,n2,n6,n9,",4.23804
36,57588,"Standard_NV6,Standard_NC24,In-house server 3,In-house server 2,","n4,n7,n12,n8,n10,n3,n13,n5,n11,n2,n1,n6,n9,",4.19622
