n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,7388,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,7388,3.7507,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.225744,0,0.225744
2,15000,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,57423.3,361924,7612,13.2559,7388,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.27431,0,1.27431
2,15000,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,58388,475700,7612,7.61511,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.232589,0,0.232589
3,22631,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,78756.1,363367,7631,6.1951,15000,0,n1,In-house server 3,Quadro P600,8,0.44,0,0.932678,0,0.932678
3,22631,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,49811.3,313947,7631,26.545,7388,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.27749,0,1.27749
3,22631,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,56043.7,456601,7631,11.36,0,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.233169,0,0.233169
4,30187,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,73877.1,340856,7556,9.7402,15000,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.184702,0,0.184702
4,30187,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,49145.6,364215,7556,4.60773,22631,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.184702,0,0.184702
4,30187,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,42180.3,265851,7556,39.7034,7388,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.26493,0,1.26493
4,30187,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53771.9,438092,7556,15.0681,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.184702,0,0.184702
5,37813,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,94687.4,403340,7626,6.67153,30187,0,n3,Standard_NV6,M60,1,0.62,0,1.31337,0,1.31337
5,37813,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,46881.1,347433,7626,20.1249,22631,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.310689,0,0.310689
5,37813,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,51522.4,419765,7626,18.8106,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.207126,0,0.207126
5,37813,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,34624.3,218228,7626,52.9837,7388,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.27665,0,1.27665
5,37813,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,71085.1,327974,7626,13.3181,15000,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.207126,0,0.207126
6,45318,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,26998.3,170163,7505,66.0533,7388,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.35574,0,2.35574
6,45318,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,88370.3,376431,7505,12.3542,30187,0,n1,Standard_NC6,K80,1,0.56,0,1.16744,0,1.16744
6,45318,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,49252.1,401268,7505,22.6207,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.13104,0,0.13104
6,45318,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,68267.2,314973,7505,15.3836,15000,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.13104,0,0.13104
6,45318,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,43200.5,1.81844e+08,7505,17.3725,37813,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.25639,0,1.25639
6,45318,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,39255.1,290917,7505,24.7015,22631,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.262079,0,0.262079
7,52734,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,35695.5,1.50253e+08,7416,34.5389,37813,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.24149,0,1.24149
7,52734,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,82989.5,353511,7416,17.9694,30187,0,n2,Standard_NC6,K80,1,0.56,0,1.1536,0,1.1536
7,52734,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,19493.3,122861,7416,78.968,7388,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.3278,0,2.3278
7,52734,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46940.8,382438,7416,26.2601,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.1648,0,0.1648
7,52734,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,66640.6,307468,7416,17.4245,15000,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0824,0,0.0824
7,52734,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,46791.5,661089,7416,1.561,45318,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0824,0,0.0824
7,52734,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,37005.8,274248,7416,29.2239,22631,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.1648,0,0.1648
8,60419,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,28279.5,1.19037e+08,7685,52.3281,37813,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.48445,0,1.48445
8,60419,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,64139.2,474510,7685,3.59603,52734,0,n3,In-house server 1,Quadro P600,2,0.11,0,0.234819,0,0.234819
8,60419,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,44733,364450,7685,30.1616,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0722521,0,0.0722521
8,60419,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,65033.3,300052,7685,21.0301,15000,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.144504,0,0.144504
8,60419,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,12077.3,76119.9,7685,81.1099,7388,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0722521,0,0.0722521
8,60419,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,77672.6,330862,7685,23.7884,30187,0,n2,Standard_NC6,K80,1,0.56,0,1.19544,0,1.19544
8,60419,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,46061.1,650769,7685,3.17862,45318,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0722521,0,0.0722521
8,60419,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,34783.3,257777,7685,33.9103,22631,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.144504,0,0.144504
9,67861,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,20594.5,8.66885e+07,7442,69.5547,37813,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.24585,0,1.24585
9,67861,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,61832.7,457446,7442,7.07835,52734,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.151596,0,0.151596
9,67861,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,32480.1,240709,7442,49.0531,22631,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.227394,0,0.227394
9,67861,tf_alexnet,130000,366,512,J95,JJ9,60419,246240,0.00855975,58474,483260,7442,10.0233,60419,0,n2,Standard_NC12,K80,1,1.13,0,1.16798,0,1.16798
9,67861,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,72162.8,307392,7442,29.4233,30187,0,n2,Standard_NC12,K80,1,1.13,0,1.16798,0,1.16798
9,67861,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,10847.3,68367.6,7442,83.1842,7388,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0757981,0,0.0757981
9,67861,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,42366.3,345168,7442,33.9397,0,0,n4,In-house server 1,Quadro P600,1,0.11,0,0.227394,0,0.227394
9,67861,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,62193.6,286951,7442,23.0782,15000,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0757981,0,0.0757981
9,67861,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,45304.2,640075,7442,4.74509,45318,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0757981,0,0.0757981
10,75402,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,13152.5,5.53629e+07,7541,87.0106,37813,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.35259,0,1.35259
10,75402,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,25038.1,185556,7541,53.6517,22631,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.141797,0,0.141797
10,75402,tf_resnet50,130000,126,32,J143,JJ10,67861,1.08325e+06,0.0113172,105828,590751,7541,1.27651,67861,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.141797,0,0.141797
10,75402,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,59599.2,440922,7541,10.607,52734,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.141797,0,0.141797
10,75402,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,44571.2,629719,7541,6.3324,45318,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0708983,0,0.0708983
10,75402,tf_alexnet,130000,366,512,J95,JJ9,60419,246240,0.00855975,52613,434821,7541,13.8703,60419,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.131668,0,0.131668
10,75402,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,66827.2,284664,7541,36.0205,30187,0,n1,Standard_NV6,M60,1,0.62,0,1.29873,0,1.29873
10,75402,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,9656.19,60860.4,7541,85.2678,7388,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.131668,0,0.131668
10,75402,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,60580.6,279509,7541,26.6162,15000,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.131668,0,0.131668
10,75402,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,40074.3,326495,7541,37.6405,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.131668,0,0.131668
11,81013.5,pytorch_vgg19,130000,8111,32,J82,JJ6,37813,2.00677e+08,0.0149911,5611.5,2.36205e+07,5611.5,100,37813,81013.5,n4,In-house server 2,GTX 1080Ti,8,1.13,0,0.939407,0,0.939407
11,81013.5,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,57335.9,424178,5611.5,19.3559,52734,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.171463,0,0.171463
11,81013.5,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,22778.1,168808,5611.5,57.0736,22631,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.114308,0,0.114308
11,81013.5,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,43828.5,619226,5611.5,7.51356,45318,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0571542,0,0.0571542
11,81013.5,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,60580.5,258055,5611.5,40.2694,30187,0,n2,Standard_NC6,K80,1,0.56,0,0.872901,0,0.872901
11,81013.5,tf_alexnet,130000,366,512,J95,JJ9,60419,246240,0.00855975,50363.5,416230,5611.5,16.733,60419,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0979786,0,0.0979786
11,81013.5,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,8459.72,53319.4,5611.5,86.8182,7388,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0979786,0,0.0979786
11,81013.5,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,37829.3,308204,5611.5,40.4893,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0489893,0,0.0489893
11,81013.5,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,57794.2,266653,5611.5,29.249,15000,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0979786,0,0.0979786
11,81013.5,tf_resnet50,130000,126,32,J143,JJ10,67861,1.08325e+06,0.0113172,104477,583210,5611.5,2.2264,67861,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.114308,0,0.114308
11,81013.5,tf_resnet50,130000,86,64,J140,JJ11,75402,488043,0.00406534,57423.3,361924,5611.5,1.56405,75402,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0489893,0,0.0489893
12,82986,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,51724.4,382664,1972.5,20.2789,52734,0,n4,In-house server 1,Quadro P600,2,0.11,0,0.0602707,0,0.0602707
12,82986,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,21096.4,156344,1972.5,61.0872,22631,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.0723249,0,0.0723249
12,82986,tf_resnet50,130000,126,32,J143,JJ10,67861,1.08325e+06,0.0113172,103472,577599,1972.5,2.5603,67861,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.0482166,0,0.0482166
12,82986,tf_resnet50,130000,86,64,J140,JJ11,75402,488043,0.00406534,56525.2,356263,1972.5,2.11383,75402,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0241083,0,0.0241083
12,82986,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,43275.8,611417,1972.5,7.92875,45318,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0172202,0,0.0172202
12,82986,tf_alexnet,130000,366,512,J95,JJ9,60419,246240,0.00855975,48689.6,402396,1972.5,17.7782,60419,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0172202,0,0.0172202
12,82986,tf_resnet50,130000,52,8,J141,JJ5,30187,179235,0.0132068,56557.3,240918,1972.5,41.7629,30187,0,n2,Standard_NC6,K80,1,0.56,0,0.306833,0,0.306833
12,82986,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,7569.4,47707.9,1972.5,87.3632,7388,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0344404,0,0.0344404
12,82986,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,36101.2,294124,1972.5,41.4573,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0344404,0,0.0344404
12,82986,pytorch_resnet50,130000,63,16,J46,JJ3,15000,388319,0.00898677,55720.7,257086,1972.5,30.1745,15000,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0344404,0,0.0344404
13,90467,pytorch_alexnet,130000,1240,1024,J16,JJ8,52734,844838,0.0125995,51132.4,378284,7481,31.9426,52734,0,n4,In-house server 3,Quadro P600,3,0.44,0,0.228586,0,0.228586
13,90467,tf_vgg19,130000,11,16,J166,JJ7,45318,547118,0.00739369,43081.5,608673,7481,9.50343,45318,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0653103,0,0.0653103
13,90467,pytorch_alexnet,130000,952,1024,J20,JJ4,22631,726011,0.00377904,19123.9,141726,7481,76.3093,22631,0,n4,In-house server 3,Quadro P600,3,0.44,0,0.228586,0,0.228586
13,90467,tf_resnet50,130000,126,32,J143,JJ10,67861,1.08325e+06,0.0113172,103119,575626,7481,3.82665,67861,0,n4,In-house server 3,Quadro P600,2,0.44,0,0.152391,0,0.152391
13,90467,tf_resnet50,130000,86,64,J140,JJ11,75402,488043,0.00406534,56209.5,354273,7481,4.19894,75402,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0653103,0,0.0653103
13,90467,tf_resnet50,130000,86,64,J140,JJ2,7388,162645,0.00820137,7256.44,45735.4,7481,89.4303,7388,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.130621,0,0.130621
13,90467,tf_resnet50,130000,75,8,J121,JJ12,82986,458501,0.0063803,136618,581562,7481,3.92691,82986,0,n3,Standard_NC6,K80,1,0.56,0,1.16371,0,1.16371
