n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,7349,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,7349,3.7309,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.224553,0,0.224553
2,14719,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,57423.3,361924,7370,12.8345,7349,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.23379,0,1.23379
2,14719,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,58400,475798,7370,7.34773,0,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.225194,0,0.225194
3,22259,pytorch_resnet50,130000,63,16,J46,JJ3,14719,388038,0.00898677,78756.1,363367,7540,6.12123,14719,0,n1,In-house server 3,Quadro P600,8,0.44,0,0.921556,0,0.921556
3,22259,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,56205.9,457922,7540,11.048,0,0,n3,In-house server 1,Quadro P600,2,0.11,0,0.230389,0,0.230389
3,22259,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,50053.3,315472,7540,25.9651,7349,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.26225,0,1.26225
4,29842,pytorch_alexnet,130000,952,1024,J20,JJ4,22259,725639,0.00377904,49145.6,364215,7583,4.6242,22259,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.185362,0,0.185362
4,29842,pytorch_resnet50,130000,63,16,J46,JJ3,14719,388038,0.00898677,73935.3,341125,7583,9.679,14719,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.185362,0,0.185362
4,29842,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53961.2,439634,7583,14.7694,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.185362,0,0.185362
4,29842,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,42513.3,267950,7583,39.1705,7349,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.26945,0,1.26945
5,37352,pytorch_resnet50,130000,63,16,J46,JJ3,14719,388038,0.00898677,71133.3,328197,7510,13.2025,14719,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.183578,0,0.183578
5,37352,pytorch_alexnet,130000,952,1024,J20,JJ4,22259,725639,0.00377904,46873,347373,7510,9.20388,22259,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.183578,0,0.183578
5,37352,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,51703.7,421242,7510,18.4549,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.183578,0,0.183578
5,37352,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,34930.3,220156,7510,52.2488,7349,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.25723,0,1.25723
5,37352,tf_resnet50,130000,52,8,J141,JJ5,29842,178890,0.0132068,94687.4,403340,7510,5.68643,29842,0,n2,Standard_NC6,K80,1,0.56,0,1.16822,0,1.16822
6,44767,pytorch_vgg19,130000,8111,32,J82,JJ6,37352,2.00677e+08,0.0149911,43200.5,1.81844e+08,7415,17.1642,37352,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.24133,0,1.24133
6,44767,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,27420.3,172823,7415,65.1617,7349,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.32749,0,2.32749
6,44767,pytorch_resnet50,130000,63,16,J46,JJ3,14719,388038,0.00898677,68358.3,315394,7415,15.2432,14719,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.129468,0,0.129468
6,44767,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,49467.9,403027,7415,22.2193,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.129468,0,0.129468
6,44767,tf_resnet50,130000,52,8,J141,JJ5,29842,178890,0.0132068,89303,380404,7415,11.3009,29842,0,n3,Standard_NC6,K80,1,0.56,0,1.15344,0,1.15344
6,44767,pytorch_alexnet,130000,952,1024,J20,JJ4,22259,725639,0.00377904,44622.3,330693,7415,13.7256,22259,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.258937,0,0.258937
7,52221,pytorch_vgg19,130000,8111,32,J82,JJ6,37352,2.00677e+08,0.0149911,35785.5,1.50632e+08,7454,34.4186,37352,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.24785,0,1.24785
7,52221,pytorch_alexnet,130000,952,1024,J20,JJ4,22259,725639,0.00377904,42400,314224,7454,18.2712,22259,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.151841,0,0.151841
7,52221,tf_resnet50,130000,86,64,J140,JJ2,7349,162606,0.00820137,20005.3,126088,7454,78.1425,7349,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.33973,0,2.33973
7,52221,pytorch_resnet50,130000,63,16,J46,JJ3,14719,388038,0.00898677,66751.2,307979,7454,18.7404,14719,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.151841,0,0.151841
7,52221,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,47184.3,384421,7454,25.8774,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.151841,0,0.151841
7,52221,tf_resnet50,130000,52,8,J141,JJ5,29842,178890,0.0132068,83986.8,357759,7454,16.945,29842,0,n3,Standard_NC6,K80,1,0.56,0,1.15951,0,1.15951
