slot_number,sim_time,VM_type,NodeID,cost/node
1,45076,"In-house server 1,","n1,",1.37732
2,90079,"In-house server 2,","n1,",8.07197
3,127981,"In-house server 3,","n1,",2.31622
4,134780,"In-house server 2,","n1,",1.42279
5,179989,"In-house server 3,","n1,",2.76277
6,224913,"In-house server 3,","n1,",3.3789
7,257041,"In-house server 3,","n1,",2.85583
8,269749,"In-house server 3,","n1,",1.03546
9,314730,"In-house server 3,","n1,",3.38319
10,321778,"Standard_NV24X,","n1,",5.22844
11,359710,"Standard_NV24X,","n1,",28.5068
12,404838,"In-house server 3,","n1,",2.94168
13,443923,"In-house server 3,","n1,",2.54779
14,450173,"In-house server 3,","n1,",0.407384
15,463888,"Standard_NV24X,","n1,",10.1746
16,613827,"In-house server 3,","n1,",9.77384
17,871530,"In-house server 3,","n1,",16.7984
18,878538,"In-house server 3,","n1,",0.571075
19,1.01866e+06,"In-house server 2,","n1,",43.9829
20,1.91333e+06,"In-house server 3,","n1,",97.1987
21,1.95508e+06,"In-house server 2,","n1,",6.98933
