n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,45295,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,45295,19.7706,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.38401,0,1.38401
2,90680,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,43269.4,7.08002e+06,45385,3.85093,45295,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.38676,0,1.38676
2,90680,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56608.4,461265,45385,39.5804,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.38676,0,1.38676
3,136155,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43200.5,1.81844e+08,45475,0.0380558,90680,0,n1,In-house server 3,Quadro P600,4,0.44,0,2.02111,0,2.02111
3,136155,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,42630.9,347372,45475,59.4296,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.505278,0,0.505278
3,136155,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,41603.1,6.80737e+06,45475,7.70949,45295,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.505278,0,0.505278
4,180837,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43184.1,1.81775e+08,44682,0.0748123,90680,0,n1,In-house server 3,Quadro P600,3,0.44,0,1.36528,0,1.36528
4,180837,tf_alexnet,130000,343,256,J90,JJ4,136155,512443,0.00685291,60663.3,494238,44682,22.6839,136155,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.455094,0,0.455094
4,180837,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,39933.5,6.53418e+06,44682,11.5008,45295,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.455094,0,0.455094
4,180837,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,28625.7,233253,44682,78.9326,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.455094,0,0.455094
5,225961,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43168.2,1.81708e+08,45124,0.110485,90680,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.848485,0,0.848485
5,225961,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,38293.1,6.26576e+06,45124,15.3295,45295,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.424243,0,0.424243
5,225961,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,14864.8,121123,45124,98.6285,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.424243,0,0.424243
5,225961,tf_alexnet,130000,343,256,J90,JJ4,136155,512443,0.00685291,46902.5,382125,45124,45.5922,136155,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.424243,0,0.424243
5,225961,pytorch_alexnet,130000,1497,1024,J32,JJ5,180837,687018,0.0133105,77052.1,572518,45124,17.5132,180837,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.848485,0,0.848485
6,227067,tf_alexnet,130000,343,256,J90,JJ4,136155,512443,0.00685291,33005.6,268904,1105.89,47.1874,136155,0,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
6,227067,tf_resnet50,130000,50,8,J133,JJ6,225961,555465,0.0136955,91048.9,387815,1105.89,1.00615,225961,0,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
6,227067,pytorch_alexnet,130000,1497,1024,J32,JJ5,180837,687018,0.0133105,63557.8,472251,1105.89,18.0222,180837,0,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
6,227067,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43152.8,1.81643e+08,1105.89,0.114705,90680,0,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
6,227067,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,967.674,7884.96,1105.89,100,0,227067,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
6,227067,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,36636.4,5.99468e+06,1105.89,15.482,45295,0,n1,Standard_NV24X,M60,1,4.96,0,0.138515,0,0.138515
7,263681,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,36570.4,5.98389e+06,36613.9,22.7593,45295,0,n1,Standard_NV24X,M60,3,4.96,0,12.6115,0,12.6115
7,263681,pytorch_alexnet,130000,1497,1024,J32,JJ5,180837,687018,0.0133105,63165.6,469337,36613.9,34.8742,180837,0,n1,Standard_NV24X,M60,1,4.96,0,4.20382,0,4.20382
7,263681,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43151,1.81635e+08,36613.9,0.254428,90680,0,n1,Standard_NV24X,M60,1,4.96,0,4.20382,0,4.20382
7,263681,tf_resnet50,130000,50,8,J133,JJ6,225961,555465,0.0136955,90132.8,383913,36613.9,34.318,225961,0,n1,Standard_NV24X,M60,1,4.96,0,4.20382,0,4.20382
7,263681,tf_alexnet,130000,343,256,J90,JJ4,136155,512443,0.00685291,32037.9,261020,36613.9,100,136155,263681,n1,Standard_NV24X,M60,1,4.96,0,4.20382,0,4.20382
8,270622,pytorch_vgg19,130000,149,8,J65,JJ2,45295,7.25118e+06,0.0108931,33421.6,5.46865e+06,6941.18,23.3483,45295,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0706972,0,0.0706972
8,270622,pytorch_vgg19,130000,8111,32,J82,JJ3,90680,1.41664e+08,0.00437808,43090.6,1.81381e+08,6941.18,0.259915,90680,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.141394,0,0.141394
8,270622,tf_resnet50,130000,50,8,J133,JJ6,225961,555465,0.0136955,59802.7,254725,6941.18,36.1485,225961,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.141394,0,0.141394
8,270622,pytorch_alexnet,130000,1497,1024,J32,JJ5,180837,687018,0.0133105,50180.7,372856,6941.18,37.5682,180837,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.141394,0,0.141394
