slot_number,sim_time,VM_type,NodeID,cost/node
1,22430,"In-house server 1,","n1,",0.685361
2,45022,"In-house server 2,In-house server 1,","n1,n2,",4.47238
3,67381,"In-house server 2,In-house server 1,","n1,n2,",5.10944
4,90182,"In-house server 3,","n1,",1.52006
5,112446,"Standard_NC6,In-house server 3,","n1,n2,",4.94756
6,116527,"Standard_NC6,In-house server 3,","n1,n2,",0.967243
7,134671,"Standard_NC6,In-house server 3,","n2,n1,",4.0321
8,145308,"Standard_NC6,In-house server 3,","n2,n1,",2.34798
9,197936,"Standard_NC6,In-house server 3,","n1,n2,",11.4028
10,218981,"In-house server 3,Standard_NV6,","n2,n1,",5.02731
11,262144,"In-house server 2,In-house server 1,","n2,n1,",9.86354
12,343529,"In-house server 1,","n1,",2.48676
13,385005,"Standard_NV6,","n1,",7.14315
