n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,15148,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,15148,7.69025,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.462856,0,0.462856
2,30202,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,55998.1,456230,15054,15.3328,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.459983,0,0.459983
2,30202,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,57423.3,361924,15054,26.2158,15148,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.52015,0,2.52015
3,45180,pytorch_resnet50,130000,63,16,J46,JJ3,30202,403521,0.00898677,78756.1,363367,14978,4.12201,30202,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.457661,0,0.457661
3,45180,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,42369.3,267042,14978,52.2993,15148,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.50743,0,2.50743
3,45180,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,51361.9,418457,14978,22.9367,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.457661,0,0.457661
4,60285,pytorch_resnet50,130000,63,16,J46,JJ3,30202,403521,0.00898677,75509.8,348389,15105,11.2089,30202,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.461542,0,0.461542
4,60285,pytorch_alexnet,130000,952,1024,J20,JJ4,45180,748560,0.00377904,49145.6,364215,15105,30.7352,45180,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.692312,0,0.692312
4,60285,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46749.1,380876,15105,30.6051,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.230771,0,0.230771
4,60285,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,27391.3,172640,15105,78.604,15148,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.52869,0,2.52869
5,75046,pytorch_alexnet,130000,952,1024,J20,JJ4,45180,748560,0.00377904,34040.6,252273,14761,60.7705,45180,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.451031,0,0.451031
5,75046,tf_resnet50,130000,52,8,J141,JJ5,60285,209333,0.0132068,94687.4,403340,14761,11.1767,60285,0,n2,Standard_NC6,K80,1,0.56,0,2.29616,0,2.29616
5,75046,pytorch_resnet50,130000,63,16,J46,JJ3,30202,403521,0.00898677,69928.4,322638,14761,15.2712,30202,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.150344,0,0.150344
5,75046,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,12286.3,77437.2,14761,82.7182,15148,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.150344,0,0.150344
5,75046,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,42097.2,342975,14761,38.0989,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.150344,0,0.150344
6,90197,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,37551.2,305938,15151,45.5343,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.370358,0,0.370358
6,90197,pytorch_vgg19,130000,8111,32,J82,JJ6,75046,2.00715e+08,0.0149911,43200.5,1.81844e+08,15151,0.0126791,75046,0,n3,In-house server 3,Quadro P600,4,0.44,0,0.740716,0,0.740716
6,90197,pytorch_resnet50,130000,63,16,J46,JJ3,30202,403521,0.00898677,66729.1,307877,15151,22.3797,30202,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.411509,0,0.411509
6,90197,pytorch_alexnet,130000,952,1024,J20,JJ4,45180,748560,0.00377904,19279.6,142880,15151,91.5993,45180,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.617263,0,0.617263
6,90197,tf_resnet50,130000,52,8,J141,JJ5,60285,209333,0.0132068,84104.4,358260,15151,24.4314,60285,0,n1,Standard_NV6,M60,1,0.62,0,2.60934,0,2.60934
6,90197,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,9923.77,62546.9,15151,86.9045,15148,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.411509,0,0.411509
7,94325.6,tf_resnet50,130000,52,8,J141,JJ5,60285,209333,0.0132068,71553.9,304798,4128.55,28.7916,60285,0,n3,In-house server 2,GTX 1080Ti,1,1.13,0,0.107992,0,0.107992
7,94325.6,tf_resnet50,130000,86,64,J140,JJ2,15148,170405,0.00820137,7519.89,47395.9,4128.55,88.0452,15148,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.10092,0,0.10092
7,94325.6,pytorch_resnet50,130000,63,16,J46,JJ3,30202,403521,0.00898677,61130.7,282047,4128.55,23.5159,30202,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0504601,0,0.0504601
7,94325.6,tf_vgg19,130000,11,16,J166,JJ7,90197,591997,0.00739369,46791.5,661089,4128.55,0.869021,90197,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0504601,0,0.0504601
