slot_number,sim_time,VM_type,NodeID,cost/node
1,45038,"In-house server 1,","n1,",1.37616
2,89815,"In-house server 1,","n1,",2.73638
3,108924,"Standard_NV24,","n1,",13.1638
4,134833,"Standard_NV12,","n1,",8.9243
5,166386,"In-house server 3,","n1,",2.31386
6,176269,"Standard_NV12,","n1,",3.4041
7,179979,"In-house server 1,","n1,",0.113375
8,225102,"In-house server 1,","n1,",2.75752
9,308602,"In-house server 3,","n1,",4.08221
10,399863,"In-house server 1,","n1,",5.5771
11,436254,"Standard_NV6,","n1,",6.26736
