slot_number,sim_time,tardiness
1,7346,0
2,14887,0
3,22374,0
4,29930,0
5,37426,0
6,44835,0
7,52259,0
8,57522.9,0
9,59864,0
10,64050.9,0
11,67337,0
12,73293.4,0
13,74764,0
14,82263,0
15,89580,0
16,97188,0
17,104630,0
18,107717,0
19,112050,0
20,113422,0
21,119580,0
22,125853,0
23,127182,0
24,134585,0
25,138385,0
26,142205,0
27,148994,0
28,149630,0
29,157043,0
30,158639,0
31,164502,0
32,167134,0
33,171941,0
34,178541,0
35,179383,0
36,182089,0
37,185443,0
38,186889,0
39,194424,0
40,201810,0
41,203556,0
42,209386,0
43,213891,0
44,217041,0
45,224564,0
46,232025,0
47,233591,0
48,239612,0
49,244954,0
50,247071,0
51,250596,0
52,254521,0
53,262075,0
54,267234,0
55,269392,0
56,276737,0
57,284162,0
58,285064,0
59,288886,0
60,291724,0
61,295325,0
62,299207,0
63,303792,0
64,306657,0
65,314407,0
66,322088,0
67,327049,0
68,329551,0
69,337049,0
70,340692,0
71,344526,0
72,347155,0
73,352028,0
74,352659,0
75,359588,0
76,363597,0
77,367131,0
78,373377,0
79,374570,0
80,381087,0
81,382134,0
82,389223,0
83,389535,0
84,391317,0
85,397101,0
86,404597,0
87,405679,0
88,412033,0
89,416222,0
90,419495,0
91,427104,0
92,427445,0
93,432523,0
94,434536,0
95,442152,0
96,448935,0
97,449601,0
98,457086,0
99,463565,0
100,464441,0
101,471977,0
102,479466,0
103,482064,0
104,483756,0
105,486912,0
106,494462,0
107,501977,0
108,509274,0
109,516912,0
110,520345,0
111,523262,0
112,524450,0
113,529202,0
114,531831,0
115,539266,0
116,546714,0
117,548082,0
118,548861,0
119,554117,0
120,557129,0
121,561675,0
122,567437,0
123,569208,0
124,574436,0
125,576796,0
126,584397,0
127,591850,0
128,594059,0
129,597386,0
130,599379,0
131,601445,0
132,605536,0
133,606665,0
134,608061,0
135,614193,0
136,621685,0
137,628698,0
138,629261,0
139,636760,0
140,636821,0
141,644315,0
142,651812,0
143,659205,0
144,664892,0
145,666778,0
146,671832,0
147,672033,0
148,674155,0
149,678219,0
150,678926,0
151,681773,0
152,685972,0
153,686539,0
154,689328,0
155,696840,0
156,701756,0
157,704419,0
158,708094,0
159,709443,0
160,709627,0
161,711970,0
162,716377,0
163,719396,0
164,726911,0
165,729443,0
166,734081,0
167,734611,0
168,742167,0
169,743630,0
170,747057,0
171,749568,0
172,751956,0
173,753878,0
174,757142,0
175,764538,0
176,771999,0
177,779434,0
178,783099,0
179,787014,0
180,788377,0
181,788622,0
182,794633,0
183,800034,0
184,802114,0
185,805478,0
186,809606,0
187,817107,0
188,824567,0
189,829382,0
190,830522,0
191,832128,0
192,839709,0
193,847072,0
194,854545,0
195,862101,0
196,865110,0
197,869551,0
198,876882,0
199,884420,0
200,889408,0
201,891808,0
202,899287,0
203,905782,0
204,908773,0
205,910465,0
206,930094,0
207,937165,0
208,937294,0
209,941054,0
210,944181,0
211,947573,0
212,949263,0
213,956653,0
214,977713,0
215,984790,0
216,985772,0
217,1.01117e+06,0
218,1.01936e+06,0
219,1.01969e+06,0
220,1.03152e+06,0
221,1.03949e+06,0
222,1.04906e+06,0
223,1.05033e+06,0
224,1.07464e+06,0
225,1.08952e+06,0
226,1.10035e+06,0
227,1.10404e+06,0
228,1.11898e+06,0
229,1.13828e+06,0
230,1.16616e+06,0
231,1.1943e+06,0
232,1.19977e+06,0
233,1.20147e+06,0
234,1.20805e+06,0
235,1.22026e+06,0
236,1.24192e+06,0
237,1.24427e+06,0
238,1.26254e+06,0
239,1.26442e+06,0
240,1.27815e+06,0
241,1.28019e+06,0
