slot_number,sim_time,VM_type,NodeID,cost/node
1,7346,"In-house server 1,","n1,",0.224461
2,14887,"In-house server 3,In-house server 1,","n1,",0.55959
3,22374,"In-house server 1,In-house server 3,","n1,",2.51647
4,29930,"Standard_NC6,In-house server 3,","n1,n2,",1.99628
5,37426,"Standard_NC6,In-house server 3,","n1,n2,n3,",2.50395
6,44835,"Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n3,n2,",3.18128
7,52259,"Standard_NV6,In-house server 3,In-house server 1,","n3,n2,n4,n1,",6.94097
8,57522.9,"In-house server 1,In-house server 3,Standard_NC6,","n1,n4,n3,n2,",2.37639
9,59864,"Standard_NC6,In-house server 3,","n1,n4,n3,n2,",1.03635
10,64050.9,"Standard_NC6,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",3.11196
11,67337,"In-house server 2,In-house server 3,In-house server 1,Standard_NV6,","n3,n2,n4,n5,n1,",2.41188
12,73293.4,"In-house server 1,In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",4.41824
13,74764,"In-house server 2,In-house server 1,In-house server 3,Standard_NV6,","n4,n2,n3,n1,",0.874619
14,82263,"In-house server 2,Standard_NV6,In-house server 1,In-house server 3,","n4,n1,n5,n3,n2,",5.1831
15,89580,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n2,n3,",5.49878
16,97188,"In-house server 1,In-house server 2,Standard_NC6,In-house server 3,Standard_NV6,","n3,n2,n4,n1,n6,n5,",7.18065
17,104630,"Standard_NC6,In-house server 2,In-house server 3,In-house server 1,","n5,n4,n1,n6,n2,n3,",7.98981
18,107717,"In-house server 2,In-house server 1,Standard_NV24,In-house server 3,","n5,n4,n3,n2,n1,n6,",5.33846
19,112050,"Standard_NC6,In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n3,n2,n4,n5,n1,n6,",4.65809
20,113422,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n4,n5,n3,n2,n6,n1,",1.50736
21,119580,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n5,n1,n6,n3,n2,",7.82622
22,125853,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n5,n1,n6,n3,n2,",7.84314
23,127182,"Standard_NV6,In-house server 2,Standard_NC6,In-house server 3,In-house server 1,","n5,n4,n1,n6,n2,n3,",1.45479
24,134585,"In-house server 1,In-house server 2,Standard_NC6,In-house server 3,Standard_NV12,","n3,n2,n4,n5,n1,",7.69661
25,138385,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n1,n5,n3,n2,",4.27895
26,142205,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n1,n3,n2,n5,",4.36228
27,148994,"Standard_NV6,In-house server 2,In-house server 3,In-house server 1,","n5,n4,n3,n2,n6,n1,",8.56081
28,149630,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n3,n2,n4,n5,n1,n6,",0.86386
29,157043,"Standard_NV24,In-house server 2,In-house server 3,In-house server 1,","n1,n5,n2,n3,n4,",9.36456
30,158639,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n2,n3,n5,n1,n6,",1.96906
31,164502,"Standard_NV6,In-house server 2,In-house server 3,In-house server 1,","n3,n2,n4,n1,n6,n5,",7.38649
32,167134,"Standard_NV12,In-house server 2,In-house server 1,In-house server 3,","n3,n2,n4,n1,n6,n5,",3.03203
33,171941,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n4,n1,n5,n3,n2,",5.2451
34,178541,"Standard_NV24,In-house server 2,In-house server 3,In-house server 1,","n1,n4,n3,n2,",7.50386
35,179383,"Standard_NV6,In-house server 2,In-house server 1,In-house server 3,","n3,n2,n1,n5,n4,",0.529124
36,182089,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n1,n3,n2,n4,",1.32002
37,185443,"In-house server 1,Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n5,n3,n2,",2.12856
38,186889,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n1,n4,n2,n3,",0.659615
39,194424,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n4,n2,n3,n5,",4.48854
40,201810,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n3,n2,n5,n1,n6,n4,",5.48351
41,203556,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n3,n2,n4,n6,n1,n5,",1.26629
42,209386,"Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n5,n2,n3,n1,n4,",3.94787
43,213891,"Standard_NC6,In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n4,n1,n6,n3,n2,n5,",3.30204
44,217041,"Standard_NC6,In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n3,n2,n4,n1,n6,n5,",2.30391
45,224564,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 3,","n5,n4,n3,n2,n1,n6,",5.81337
46,232025,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 3,","n6,n1,n4,n3,n2,n5,",5.58815
47,233591,"In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n4,n5,n3,n2,n1,n6,",1.48788
48,239612,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n4,n5,n2,n3,n1,n6,",4.31471
49,244954,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n4,n6,n1,n5,n3,n2,",3.76281
50,247071,"In-house server 1,In-house server 2,In-house server 3,","n5,n6,n1,n4,n2,n3,",1.45812
51,250596,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n5,n2,n3,n4,n6,n1,",2.74308
52,254521,"In-house server 3,In-house server 2,In-house server 1,","n5,n3,n2,n4,n1,n6,",2.63359
53,262075,"In-house server 1,Standard_NV12,In-house server 3,","n3,n2,n5,n4,n6,n1,",5.465
54,267234,"In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n3,n2,n5,n4,n6,n1,",4.31149
55,269392,"Standard_NV6,In-house server 3,In-house server 1,","n3,n2,n5,n4,n6,n1,",1.17983
56,276737,"In-house server 1,In-house server 3,In-house server 2,","n5,n6,n1,n2,n3,n4,",5.75176
57,284162,"Standard_NV12,In-house server 3,In-house server 1,","n6,n1,n5,n4,n3,n2,",5.27748
58,285064,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n4,n1,n6,n2,n3,n5,",0.773169
59,288886,"Standard_NV24,In-house server 3,In-house server 1,","n4,n6,n1,n5,n3,n2,",4.3035
60,291724,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n4,n3,n2,n1,n6,n5,",1.8543
