slot_number,sim_time,tardiness
1,22536,0
2,45415,0
3,67774,0
4,90139,0
5,112536,0
6,135060,0
7,157615,0
8,180220,0
9,202684,0
10,216564,0
11,223434,0
12,224968,0
13,229103,0
14,247395,0
15,264751,0
16,269796,0
17,292355,0
18,314729,0
19,337183,0
20,347796,0
21,349592,0
22,359470,0
23,381992,0
24,382310,0
25,404230,0
26,406124,0
27,426691,0
28,436547,0
29,449040,0
30,453106,0
31,471428,0
32,476267,0
33,522262,0
34,554020,0
35,601452,0
36,624968,0
37,739998,0
38,778700,0
39,821406,0
40,864567,0
41,919777,0
