slot_number,sim_time,VM_type,NodeID,cost/node
1,5640,"In-house server 1,","n1,",0.172333
2,11325,"Standard_NV6,In-house server 1,","n1,n2,",1.15279
3,16832,"In-house server 1,Standard_NC6,Standard_NV6,","n2,n3,n1,",1.97334
4,22438,"Standard_NV12,In-house server 1,","n1,n2,",2.10225
5,28154,"Standard_NV6,In-house server 3,","n1,n2,",1.68305
6,33708,"Standard_NV6,In-house server 3,","n1,n2,",1.63535
7,39250,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",2.4939
8,44880,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",2.70553
9,50490,"Standard_NC6,Standard_NV6,In-house server 1,In-house server 3,","n1,n4,n3,n2,",2.69592
10,56132,"Standard_NC12,In-house server 3,","n1,n3,n2,",3.15012
11,61723,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n4,n3,n2,",3.19929
12,67393,"In-house server 1,In-house server 3,Standard_NV6,","n4,n1,n2,n3,",2.53575
13,73118,"In-house server 3,Standard_NV12,In-house server 2,","n1,n3,n2,n4,",5.1684
14,78664,"Standard_NC12,In-house server 2,In-house server 3,","n5,n3,n2,n4,n1,",5.51519
15,84424,"Standard_NC12,In-house server 3,In-house server 1,In-house server 2,","n1,n2,n3,n4,n5,",5.1296
16,90055,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",5.77178
17,95672,"Standard_NV12,In-house server 2,In-house server 3,","n4,n3,n2,n5,n1,",5.75742
18,101147,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n3,n7,n6,n1,n4,n5,n2,",6.18979
19,106743,"Standard_NC12,In-house server 2,In-house server 3,","n5,n6,n1,n7,n2,n3,n4,",6.93282
20,110597,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n3,n6,n8,n4,n7,n2,n1,n5,",4.82866
21,112161,"Standard_NV12,In-house server 3,","n5,n4,n2,n3,n6,n1,",1.49414
22,117685,"Standard_NC6,Standard_NV12,In-house server 1,In-house server 3,","n4,n5,n7,n6,n1,n2,n3,",5.63141
23,118940,"Standard_NC6,In-house server 3,Standard_NV6,","n6,n3,n5,n8,n4,n1,n7,n2,",1.33163
24,123246,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 1,","n5,n4,n7,n1,n6,n3,n2,",4.59655
25,128912,"Standard_NV6,In-house server 3,Standard_NC6,","n5,n6,n1,n7,n3,n2,n4,",5.31974
26,133048,"In-house server 2,Standard_NV12,In-house server 3,","n5,n6,n1,n2,n3,n4,n7,",5.25005
27,134543,"Standard_NC6,In-house server 3,In-house server 2,","n4,n2,n3,n5,n6,n1,",1.43299
28,140114,"In-house server 2,In-house server 3,Standard_NC6,","n7,n5,n6,n1,n3,n2,n4,",6.01977
29,141661,"In-house server 2,Standard_NC6,In-house server 1,In-house server 3,","n7,n5,n6,n1,n3,n2,n4,",1.52996
30,145717,"Standard_NC6,In-house server 2,In-house server 3,","n2,n5,n7,n1,n6,n3,n4,",4.38258
31,145934,"Standard_NV6,In-house server 3,Standard_NC6,","n6,n2,n7,n8,n4,n5,n1,n3,",0.230593
32,149885,"Standard_NC6,In-house server 3,Standard_NV6,","n5,n4,n7,n6,n1,n8,n3,n2,",4.19204
33,151345,"Standard_NC6,In-house server 2,In-house server 3,","n7,n5,n6,n1,n2,n3,n4,",1.57769
34,152478,"Standard_NV6,In-house server 3,Standard_NC6,","n8,n5,n6,n1,n7,n2,n3,n4,",1.20173
35,157036,"Standard_NC6,In-house server 2,In-house server 3,","n6,n5,n7,n3,n2,n1,n4,",4.9257
36,162523,"Standard_NC6,In-house server 3,Standard_NV6,","n7,n4,n6,n1,n8,n5,n3,n2,",5.82231
37,168230,"Standard_NV6,In-house server 2,In-house server 3,","n4,n2,n8,n7,n5,n3,n6,n1,",6.95937
38,169000,"Standard_NV12,In-house server 3,In-house server 2,","n4,n6,n1,n7,n2,n3,n5,",0.977867
39,173911,"Standard_NV6,In-house server 2,In-house server 3,","n7,n5,n6,n1,n2,n3,n4,",5.38812
40,179621,"In-house server 2,In-house server 3,Standard_NV12,","n5,n2,n6,n1,n4,n8,n7,n3,",7.94642
41,185306,"Standard_NC6,Standard_NV6,In-house server 2,In-house server 3,","n4,n6,n5,n8,n7,n2,n3,n1,",7.12204
42,188044,"Standard_NC6,In-house server 2,In-house server 3,","n5,n4,n7,n8,n6,n1,n2,n3,",3.29338
43,190948,"In-house server 3,In-house server 2,Standard_NV12,","n8,n4,n3,n2,n7,n6,n1,n5,",4.0412
44,194607,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n4,n3,n8,n6,n1,n7,n5,n2,",5.21408
45,196499,"Standard_NC6,In-house server 2,Standard_NV12,In-house server 3,","n5,n2,n6,n1,n7,n8,n4,n3,",2.6961
46,202093,"Standard_NC6,In-house server 3,In-house server 2,","n4,n3,n7,n6,n1,n8,n5,n2,",6.72834
47,204679,"Standard_NC6,In-house server 3,In-house server 2,","n3,n4,n8,n7,n5,n6,n1,n2,",3.11004
48,205923,"Standard_NV6,In-house server 3,In-house server 2,","n3,n5,n8,n4,n6,n1,n7,n2,",1.51774
49,207758,"Standard_NC6,Standard_NV12,In-house server 3,","n1,n4,n7,n8,n6,n2,n3,n5,",2.26276
50,208860,"In-house server 2,In-house server 3,Standard_NV12,","n2,n1,n7,n5,n3,n8,n4,n6,",1.5335
51,209405,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n7,n8,n4,n6,n1,n5,",0.655011
52,213428,"In-house server 3,Standard_NC12,In-house server 2,","n5,n1,n8,n4,n3,n2,n7,n6,",5.47643
53,214463,"In-house server 2,In-house server 3,Standard_NV24,","n2,n7,n3,n8,n4,n6,n1,n5,",1.79745
54,219085,"In-house server 2,In-house server 3,Standard_NV24,","n8,n2,n4,n6,n1,n5,n3,n7,",8.02373
55,223732,"Standard_NC6,Standard_NV24,In-house server 3,","n1,n2,n7,n3,n8,n4,n6,n5,",7.33183
56,224619,"In-house server 2,Standard_NC6,Standard_NV24,In-house server 3,","n6,n2,n8,n4,n3,n7,n1,n5,",1.56962
57,229372,"In-house server 2,Standard_NV24,In-house server 3,","n8,n2,n7,n5,n4,n3,n6,n1,",9.16223
58,230295,"Standard_NV24,In-house server 2,In-house server 3,","n8,n1,n6,n7,n4,n2,n3,n5,",1.60287
59,235995,"In-house server 2,Standard_NV24X,In-house server 3,","n8,n7,n6,n1,n2,n3,n5,n4,",13.8225
60,241688,"Standard_NV24,In-house server 3,In-house server 2,","n8,n2,n6,n1,n7,n5,n4,n3,",10.9748
61,247241,"Standard_NV24,In-house server 3,In-house server 2,","n2,n1,n5,n7,n6,n8,n4,n3,",10.7049
62,252801,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV24,","n5,n1,n7,n8,n4,n3,n2,n6,",9.83811
63,258457,"In-house server 2,In-house server 3,Standard_NV24X,","n1,n4,n7,n8,n6,n2,n3,n5,",13.7158
64,264066,"Standard_NV24,In-house server 3,In-house server 2,","n3,n5,n7,n8,n4,n6,n1,n2,",9.73784
65,269661,"Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n8,n7,n5,n2,n3,n6,",7.78637
66,273199,"In-house server 3,Standard_NV24X,In-house server 2,","n2,n6,n1,n8,n4,n7,n5,n3,",9.25668
67,275262,"In-house server 2,Standard_NV24X,In-house server 3,","n2,n3,n8,n4,n6,n1,n7,n5,",5.39927
68,280721,"In-house server 2,Standard_NV24X,In-house server 3,","n3,n4,n8,n5,n7,n1,n6,n2,",14.2844
69,281529,"In-house server 2,In-house server 3,Standard_NV24X,","n3,n6,n5,n8,n4,n7,n2,n1,",2.11375
70,286255,"In-house server 2,In-house server 3,Standard_NV24X,","n3,n1,n6,n8,n4,n7,n2,n5,",12.3669
71,288387,"In-house server 2,Standard_NV24X,In-house server 3,","n3,n1,n7,n5,n8,n4,n2,n6,",5.57849
72,291903,"In-house server 2,Standard_NV24X,In-house server 3,","n3,n5,n8,n4,n7,n6,n1,n2,",9.20044
73,294142,"Standard_NV24,In-house server 3,","n4,n2,n1,n6,n8,n7,n5,n3,",3.45733
74,297632,"In-house server 2,Standard_NV24X,In-house server 3,","n8,n2,n7,n1,n6,n5,n3,n4,",8.46431
75,301419,"Standard_NV24,In-house server 3,","n4,n1,n7,n8,n2,n3,n6,n5,",5.84838
