slot_number,sim_time,VM_type,NodeID,cost/node
1,11358,"In-house server 1,","n1,",0.34705
2,22610,"In-house server 2,In-house server 1,","n1,n2,",3.87569
3,33868,"In-house server 2,","n1,n2,",10.6013
4,45210,"In-house server 2,Standard_NV24X,","n1,n2,",50.4405
5,56459,"Standard_NC6,In-house server 3,","n2,n3,n1,",4.4996
6,67664,"Standard_NC6,In-house server 2,In-house server 3,","n1,n2,n3,n4,",17.181
7,79066,"Standard_NV6,In-house server 2,","n3,n2,n1,",23.4374
8,80243.3,"In-house server 2,In-house server 1,Standard_NC24X,Standard_NC6,","n4,n1,n3,n2,",7.91432
9,90304,"Standard_NV6,In-house server 2,Standard_NC24X,","n1,n3,n2,",76.4331
10,99659.5,"Standard_NV12,Standard_NC24X,In-house server 2,","n1,n2,n3,",72.687
11,101510,"In-house server 2,In-house server 3,Standard_NC6,","n3,n2,n4,n1,",3.39551
12,112705,"Standard_NV12,In-house server 1,In-house server 2,","n1,n3,n2,",21.7681
13,117833,"Standard_NV6,Standard_NC24X,In-house server 3,","n1,n3,n2,",20.6526
14,124013,"Standard_NV6,In-house server 2,In-house server 3,","n1,n2,n3,",11.5196
15,130618,"Standard_NC12,Standard_NV24X,In-house server 3,","n1,n3,n2,",21.0824
16,135333,"In-house server 1,Standard_NC24X,Standard_NV12,","n3,n2,n1,",31.1029
17,144866,"Standard_NV6,Standard_NC24X,Standard_NC12,In-house server 1,","n1,n3,n2,n4,",64.2403
18,162267,"Standard_NV6,In-house server 2,Standard_NC12,","n3,n2,n1,",35.7694
19,166683,"Standard_NC6,In-house server 2,In-house server 1,","n1,n2,n3,",7.75263
20,184744,"Standard_NC6,In-house server 2,","n1,n2,",31.1544
21,189039,"Standard_NC6,In-house server 2,","n2,n1,",6.06084
22,207063,"Standard_NV6,In-house server 2,","n2,n1,",20.0765
23,219485,"Standard_NV6,In-house server 2,","n1,n2,",9.93796
24,492931,"In-house server 1,","n1,",8.3553
25,566786,"In-house server 1,","n1,",2.2567
