slot_number,sim_time,tardiness
1,5612,0
2,11189,0
3,16753,0
4,22436,0
5,28053,0
6,33687,0
7,39357,0
8,44918,0
9,50464,0
10,56019,0
11,60352.9,0
12,61687,0
13,67353,0
14,68360.4,0
15,73047,0
16,78616,0
17,82594.6,0
18,84246,0
19,89841,0
20,95472,0
21,98382,0
22,101009,0
23,106603,0
24,109713,0
25,112153,0
26,117610,0
27,117736,0
28,122292,0
29,123438,0
30,126133,0
31,129023,0
32,131866,0
33,134718,0
34,135803,0
35,140419,0
36,145976,0
37,147072,0
38,151724,0
39,156209,0
40,157307,0
41,163115,0
42,168733,0
43,174430,0
44,176849,0
45,180211,0
46,182695,0
47,185810,0
48,191390,0
49,196957,0
50,198551,0
51,202525,0
52,208205,0
53,212991,0
54,213816,0
55,216383,0
56,219392,0
57,224940,0
58,225094,0
59,228970,0
60,230610,0
61,233785,0
62,234996,0
63,236238,0
64,241944,0
65,242480,0
66,247513,0
67,253199,0
68,254128,0
69,258711,0
70,261781,0
71,264397,0
72,267884,0
73,270028,0
74,275682,0
75,278935,0
76,281319,0
77,286953,0
78,288145,0
79,292639,0
80,294596,0
81,298086,0
82,302350,0
83,303592,0
84,309277,0
85,312292,0
86,314831,0
87,319215,0
88,320586,0
89,324589,0
90,326206,0
91,331754,0
92,333179,0
93,335589,0
94,337492,0
95,337706,0
96,341023,0
97,343091,0
98,348706,0
99,354293,0
100,355271,0
101,359901,0
102,365433,0
103,371092,0
104,376759,0
105,380223,0
106,382480,0
107,382485,0
108,388093,0
109,393664,0
110,398199,0
111,399279,0
112,402431,0
113,404953,0
114,406350,0
115,408763,0
116,410626,0
117,416287,0
118,416864,0
119,419473,0
120,421897,0
121,422743,0
122,423828,0
123,427581,0
124,433289,0
125,438140,0
126,438939,0
127,444510,0
128,449671,0
129,450151,0
130,454976,0
131,455796,0
132,461302,0
133,461411,0
134,466884,0
135,470873,0
136,472566,0
137,478089,0
138,483608,0
139,484523,0
140,489177,0
141,493857,0
142,494857,0
143,495758,0
144,496696,0
145,500416,0
146,506005,0
147,510091,0
148,511543,0
149,512358,0
150,517258,0
151,522937,0
152,525407,0
153,528031,0
154,528521,0
155,534076,0
156,539654,0
157,545108,0
158,548449,0
159,550810,0
160,554592,0
161,556437,0
162,559265,0
163,559650,0
164,562038,0
165,564222,0
166,567723,0
167,573509,0
168,573858,0
169,577537,0
170,577972,0
171,579176,0
172,584063,0
173,584804,0
174,585380,0
175,588552,0
176,590428,0
177,592107,0
178,592834,0
179,595931,0
180,601661,0
181,602681,0
182,607320,0
183,610521,0
184,611617,0
185,612855,0
186,615649,0
187,618419,0
188,624048,0
189,629675,0
190,634513,0
191,635381,0
192,639895,0
193,640992,0
194,646613,0
195,648224,0
196,652283,0
197,657898,0
198,663523,0
199,669082,0
200,674600,0
201,674697,0
202,680300,0
203,680345,0
204,685689,0
205,686143,0
206,686198,0
207,691659,0
208,697359,0
209,702973,0
210,708661,0
211,714290,0
212,716315,0
213,719251,0
214,720004,0
215,720525,0
216,721847,0
217,725708,0
218,731186,0
219,735275,0
220,736665,0
221,742272,0
222,742685,0
223,743627,0
224,746833,0
225,747910,0
226,748914,0
227,753544,0
228,759204,0
229,761495,0
230,764887,0
231,770353,0
232,771643,0
233,775911,0
234,781533,0
235,783184,0
236,787258,0
237,791088,0
238,792997,0
239,798068,0
240,798710,0
241,804267,0
242,809903,0
243,815577,0
244,818563,0
245,821142,0
246,822719,0
247,826823,0
248,826856,0
249,831433,0
250,832508,0
251,838172,0
252,839676,0
253,841141,0
254,842530,0
255,843921,0
256,849526,0
257,849658,0
258,855194,0
259,860742,0
260,866387,0
261,872025,0
262,877654,0
263,883165,0
264,883333,0
265,888602,0
266,889010,0
267,892160,0
268,894622,0
269,894639,0
270,894870,0
271,898933,0
272,900167,0
273,909871,0
274,917265,0
275,924759,0
276,927976,0
277,930854,0
278,930941,0
279,933275,0
280,944243,0
281,945711,0
282,946594,0
283,967910,0
284,971171,0
285,976153,0
286,976591,0
287,980066,0
288,984463,0
289,990277,0
290,1.00521e+06,0
291,1.00556e+06,0
292,1.0066e+06,0
293,1.00691e+06,0
294,1.00839e+06,0
295,1.01585e+06,0
296,1.02121e+06,0
297,1.03149e+06,0
298,1.03687e+06,0
299,1.05019e+06,0
300,1.05912e+06,0
301,1.08246e+06,0
302,1.09176e+06,0
303,1.10143e+06,0
304,1.10329e+06,0
305,1.10496e+06,0
306,1.11297e+06,0
307,1.12284e+06,0
308,1.1243e+06,0
309,1.13465e+06,0
310,1.14684e+06,0
311,1.14839e+06,0
312,1.16348e+06,0
313,1.16587e+06,0
314,1.16908e+06,0
315,1.17416e+06,0
316,1.1806e+06,0
317,1.19556e+06,0
318,1.20363e+06,0
319,1.30456e+06,0
320,1.30652e+06,0
321,1.33107e+06,0
