slot_number,sim_time,tardiness
1,8845,0
2,17730,0
3,26651,0
4,35782,0
5,44748,0
6,53626,0
7,59455,0
8,62733,0
9,71828,0
10,80943,0
11,87951.2,0
12,89988,0
13,98908,0
14,108021,0
15,116952,0
16,125876,0
17,134947,0
18,137116,0
19,141498,0
20,143755,0
21,152898,0
22,161789,0
23,161967,0
24,170602,0
25,171032,0
26,180013,0
27,182762,0
28,188968,0
29,198045,0
30,201067,0
31,206945,0
32,212832,0
33,214997,0
34,215964,0
35,218393,0
36,225094,0
37,227499,0
38,233066,0
39,255017,0
40,271599,0
41,279841,0
42,281738,0
43,310331,0
44,338860,0
45,354616,0
46,383649,0
47,385122,0
48,440746,0
49,446436,0
50,651300,0
51,726886,0
