slot_number,sim_time,VM_type,NodeID,cost/node
1,2263,"In-house server 1,","n1,",0.0691472
2,4461,"In-house server 1,In-house server 2,","n1,n2,",0.435122
3,6683,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",0.711451
4,8944,"In-house server 2,In-house server 3,","n1,n2,",0.544315
5,11186,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",0.974577
6,13512,"In-house server 3,In-house server 2,Standard_NC6,","n4,n3,n2,n1,",1.64377
7,15784,"In-house server 3,In-house server 2,Standard_NC6,","n1,n4,n3,n2,",1.59839
8,18057,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",1.66485
9,20271,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",1.94094
10,22555,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n4,n5,n1,n6,n2,n3,",2.02769
11,24885,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",2.25468
12,27155,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n3,n1,n5,n4,",2.25112
13,29400,"In-house server 3,In-house server 2,Standard_NC6,Standard_NV12,","n1,n6,n5,n4,n3,n2,",2.51539
14,31626,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n5,n7,n6,n2,n3,",2.44863
15,33936,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n2,n1,n3,n8,n6,n7,n5,n4,",2.8722
16,36145,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n3,n8,n6,n5,n7,n4,",3.03165
17,38425,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n9,n2,n1,n4,n7,n5,n8,n6,n3,",3.07106
18,40671,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n2,n1,n6,n8,n7,n4,n5,n3,",3.65361
19,42923,"Standard_NV6,In-house server 1,Standard_NC12,In-house server 2,In-house server 3,","n3,n1,n2,n10,n8,n6,n5,n7,n4,n9,",3.51482
20,45176,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n4,n5,n7,n9,n3,n8,n6,",3.40046
21,47479,"Standard_NC6,Standard_NV24,In-house server 2,In-house server 3,","n1,n3,n2,n4,n7,n5,n8,n6,n9,",4.24849
22,49828,"Standard_NC12,Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,n4,n7,n5,n9,n8,n6,",3.41065
23,52022,"Standard_NC6,Standard_NV24X,In-house server 2,In-house server 3,","n1,n2,n10,n4,n5,n7,n9,n3,n8,n6,",4.46357
24,54346,"Standard_NV12,In-house server 2,In-house server 3,Standard_NC12,","n10,n9,n3,n8,n6,n11,n5,n4,n7,n1,n2,",4.89248
25,54386.5,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n4,n7,n2,n12,n9,n6,n1,n5,n11,n3,n8,n10,",0.0846916
26,56596,"In-house server 1,In-house server 2,In-house server 3,Standard_NV24,","n6,n8,n7,n4,n5,n1,n9,n2,n3,",3.91122
27,58828,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n8,n6,n1,n9,n3,n2,n10,n5,n4,n7,",3.57567
28,61022,"Standard_NV24X,In-house server 3,In-house server 2,","n8,n6,n1,n9,n10,n5,n7,n4,n3,n2,",4.30717
29,63302,"Standard_NC12,In-house server 2,In-house server 3,Standard_NV12,","n1,n3,n2,n9,n10,n6,n8,n11,n5,n7,n4,",4.34057
30,65545,"Standard_NV24,In-house server 3,In-house server 2,","n1,n3,n2,n6,n8,n10,n9,n5,n7,n4,",4.854
31,67723,"Standard_NC6,In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n12,n2,n6,n9,n8,n10,n4,n7,n3,n1,n5,n11,",5.15904
32,69966,"Standard_NC6,In-house server 2,In-house server 3,Standard_NV24,","n2,n9,n11,n6,n8,n1,n10,n5,n7,n4,n3,",4.9801
33,72241,"Standard_NC12,Standard_NV24,In-house server 3,In-house server 2,","n10,n2,n1,n5,n7,n4,n11,n9,n3,n8,n6,",5.55702
34,74453,"In-house server 2,In-house server 3,Standard_NV24X,","n9,n5,n4,n7,n3,n10,n1,n11,n8,n6,n2,",5.10378
35,76715,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV24X,","n4,n12,n7,n5,n11,n8,n10,n13,n3,n1,n2,n6,n9,",5.97524
36,77985.5,"Standard_NV24X,Standard_NC6,In-house server 3,In-house server 2,","n7,n11,n5,n4,n12,n8,n10,n6,n9,n2,n13,n3,n1,",3.2318
37,78917,"Standard_NC12,Standard_NV24X,In-house server 3,In-house server 2,","n3,n6,n9,n4,n7,n5,n11,n12,n1,n8,n10,n2,",2.55914
38,81125,"Standard_NV24X,Standard_NC6,In-house server 3,In-house server 2,","n6,n9,n7,n4,n5,n11,n2,n12,n10,n8,n13,n3,n1,",5.91308
39,82444,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n12,n7,n11,n5,n4,n6,n9,n14,n3,n13,n8,n10,n1,n2,",3.19192
