n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,45048,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,45048,31.3197,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37647,0,1.37647
2,89749,tf_alexnet,130000,475,1024,J92,JJ2,45048,187736,0.00498911,71843.9,598714,44701,19.3392,45048,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.682932,0,0.682932
2,89749,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,30611.7,253000,44701,62.3982,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.682932,0,0.682932
3,108881,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,16759.6,138515,19132.1,100,0,108881,n1,Standard_NV24,M60,1,2.48,0,4.39329,0,4.39329
3,108881,tf_alexnet,130000,475,1024,J92,JJ2,45048,187736,0.00498911,57949.8,482928,19132.1,42.6797,45048,0,n1,Standard_NV24,M60,1,2.48,0,4.39329,0,4.39329
3,108881,tf_alexnet,130000,232,128,J113,JJ3,89749,234037,0.0110549,48952.6,390266,19132.1,34.1407,89749,0,n1,Standard_NV24,M60,1,2.48,0,4.39329,0,4.39329
4,134702,tf_alexnet,130000,232,128,J113,JJ3,89749,234037,0.0110549,32239.9,257026,25820.9,80.2173,89749,0,n1,Standard_NV12,M60,1,1.24,0,4.44693,0,4.44693
4,134702,tf_alexnet,130000,475,1024,J92,JJ2,45048,187736,0.00498911,41181.1,343185,25820.9,74.1803,45048,0,n1,Standard_NV12,M60,1,1.24,0,4.44693,0,4.44693
5,167334,tf_alexnet,130000,366,512,J95,JJ4,134702,809942,0.0147667,58474,483260,32632,16.6472,134702,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.13953,0,1.13953
5,167334,tf_alexnet,130000,232,128,J113,JJ3,89749,234037,0.0110549,9684.14,77205,32632,100,89749,167334,n1,In-house server 3,Quadro P600,2,0.44,0,1.13953,0,1.13953
5,167334,tf_alexnet,130000,475,1024,J92,JJ2,45048,187736,0.00498911,18549.9,154586,32632,88.298,45048,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.569765,0,0.569765
6,176926,tf_alexnet,130000,366,512,J95,JJ4,134702,809942,0.0147667,48739.8,402811,9592.07,31.0168,134702,0,n1,Standard_NV12,M60,1,1.24,0,1.65197,0,1.65197
6,176926,tf_alexnet,130000,475,1024,J92,JJ2,45048,187736,0.00498911,8407.16,70061.5,9592.07,100,45048,176926,n1,Standard_NV12,M60,1,1.24,0,1.65197,0,1.65197
7,307105,tf_alexnet,130000,366,512,J95,JJ4,134702,809942,0.0147667,40337.3,333368,130179,100,134702,307105,n1,In-house server 1,Quadro P600,1,0.11,0,3.97769,0,3.97769
