n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,11162,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,11162,4.87204,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.341061,0,0.341061
2,22570,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67120.5,546922,11408,9.85146,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.174289,0,0.174289
2,22570,pytorch_vgg19,130000,149,8,J65,JJ2,11162,7.21705e+06,0.0108931,43269.4,7.08002e+06,11408,0.967971,11162,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.174289,0,0.174289
3,33829,pytorch_vgg19,130000,8111,32,J82,JJ3,22570,1.41596e+08,0.00437808,43200.5,1.81844e+08,11259,26.0622,22570,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,3.53407,0,3.53407
3,33829,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,63607.1,518294,11259,14.7658,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.344025,0,0.344025
3,33829,pytorch_vgg19,130000,149,8,J65,JJ2,11162,7.21705e+06,0.0108931,42850.5,7.01148e+06,11259,26.9887,11162,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,3.53407,0,3.53407
4,45021,pytorch_vgg19,130000,8111,32,J82,JJ3,22570,1.41596e+08,0.00437808,31941.5,1.34452e+08,11192,51.9693,22570,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,3.51304,0,3.51304
4,45021,pytorch_vgg19,130000,149,8,J65,JJ2,11162,7.21705e+06,0.0108931,31591.5,5.16921e+06,11192,52.8546,11162,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,3.51304,0,3.51304
4,45021,tf_alexnet,130000,343,256,J90,JJ4,33829,410117,0.00685291,60663.3,494238,11192,5.68189,33829,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.170989,0,0.170989
4,45021,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,60139.6,490039,11192,19.651,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.170989,0,0.170989
5,56204,pytorch_vgg19,130000,8111,32,J82,JJ3,22570,1.41596e+08,0.00437808,20749.5,8.7341e+07,11183,77.8556,22570,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,3.51022,0,3.51022
5,56204,pytorch_vgg19,130000,149,8,J65,JJ2,11162,7.21705e+06,0.0108931,20399.5,3.3379e+06,11183,78.6996,11162,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,3.51022,0,3.51022
5,56204,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56692.8,461953,11183,24.5322,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.170851,0,0.170851
5,56204,tf_alexnet,130000,343,256,J90,JJ4,33829,410117,0.00685291,57216.5,466156,11183,11.3592,33829,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.170851,0,0.170851
5,56204,pytorch_alexnet,130000,1497,1024,J32,JJ5,45021,551202,0.0133105,77052.1,572518,11183,4.34027,45021,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.341703,0,0.341703
6,67316,pytorch_vgg19,130000,149,8,J65,JJ2,11162,7.21705e+06,0.0108931,9216.53,1.50807e+06,11112,88.528,11162,0,n3,In-house server 2,GTX 1080Ti,4,1.13,0,3.48793,0,3.48793
6,67316,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,53248.7,433889,11112,29.3824,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.169767,0,0.169767
6,67316,pytorch_vgg19,130000,8111,32,J82,JJ3,22570,1.41596e+08,0.00437808,9566.5,4.02683e+07,11112,78.9101,22570,0,n4,In-house server 2,GTX 1080Ti,7,1.13,0,3.48793,0,3.48793
6,67316,tf_resnet50,130000,50,8,J133,JJ6,56204,385708,0.0136955,91048.9,387815,11112,10.1098,56204,0,n1,Standard_NV6,M60,1,0.62,0,1.91373,0,1.91373
6,67316,pytorch_alexnet,130000,1497,1024,J32,JJ5,45021,551202,0.0133105,73707.8,547669,0,4.34027,45021,0,,,,0,0,0,0,0,0
