slot_number,sim_time,tardiness
1,1225,0
2,2496,0
3,3801,0
4,5057,0
5,6328,0
6,7513,0
7,8816,0
8,10024,0
9,11256,0
10,12472,0
11,13695,0
12,14921,0
13,16177,0
14,17437,0
15,18721,0
16,19922,0
17,21202,0
18,22446,0
19,23726,0
20,24975,0
21,26208,0
22,27452,0
23,28743,0
24,29981,0
25,31294,0
26,32559,0
27,33818,0
28,35069,0
29,36352,0
30,37598,0
31,38854,0
32,40108,0
33,41312,0
34,42579,0
35,43857,0
36,45092,0
37,45696.5,0
38,46366,0
39,47605,0
40,48841,0
41,50061,0
42,50720.5,0
43,51300,0
44,52499,0
45,53238.4,0
46,53769,0
47,55057,0
48,56338,0
49,57643,0
50,58950,0
51,60171,0
52,61414,0
53,62694,0
54,63960,0
55,65167,0
56,66455,0
57,67640,0
58,68179.4,0
59,68880,0
60,70164,0
61,71446,0
62,72654,0
63,73118.9,0
64,73939,0
65,75180,0
66,76436,0
67,77652,0
68,78934,0
69,80193,0
70,80584.7,0
71,81428,0
72,82660,0
73,83912,0
74,85111,0
75,85787.6,0
76,86297,0
77,87291.2,0
78,87562,0
79,88833,0
80,90050,0
81,90758.9,0
82,91300,0
83,92316.2,0
84,92562,0
85,93503,0
86,93862,0
87,94563.9,0
88,95118,0
89,96415,0
90,96906.2,0
91,97627,0
92,98364.9,0
93,98876,0
94,100097,0
95,101358,0
96,102635,0
97,103376,0
98,103916,0
99,105151,0
100,105894,0
101,106364,0
102,107590,0
103,108840,0
104,110096,0
105,111358,0
106,112647,0
107,113416,0
108,113891,0
109,115170,0
110,116369,0
111,116554,0
112,117604,0
113,118851,0
114,119455,0
115,119647,0
116,120052,0
117,121316,0
118,122136,0
119,122586,0
120,123833,0
121,124757,0
122,125160,0
123,126361,0
124,127601,0
125,128315,0
126,128327,0
127,128832,0
128,130065,0
129,130136,0
130,131335,0
131,132037,0
132,132607,0
133,133259,0
134,133879,0
135,134663,0
136,135133,0
137,135639,0
138,135891,0
139,136282,0
140,136365,0
141,137069,0
142,137658,0
143,137975,0
144,138868,0
145,140137,0
146,140351,0
147,140369,0
148,140841,0
149,141409,0
150,141633,0
151,142697,0
152,143491,0
153,143910,0
154,145129,0
155,146337,0
156,147548,0
157,148848,0
158,149814,0
159,150144,0
160,150771,0
161,151420,0
162,152660,0
163,153916,0
164,154361,0
165,155171,0
166,155763,0
167,156010,0
168,156430,0
169,156763,0
170,157315,0
171,157718,0
172,158677,0
173,158996,0
174,160241,0
175,161558,0
176,162064,0
177,162798,0
178,164035,0
179,165302,0
180,165580,0
181,165788,0
182,166544,0
183,167779,0
184,168364,0
185,169045,0
186,169063,0
187,170253,0
188,171475,0
189,172672,0
190,173879,0
191,174540,0
192,175109,0
193,175374,0
194,176399,0
195,177685,0
196,177775,0
197,177837,0
198,178920,0
199,180117,0
200,180191,0
201,181378,0
202,182081,0
203,182668,0
204,182877,0
205,183980,0
206,185285,0
207,186285,0
208,186505,0
209,186925,0
210,187239,0
211,187710,0
212,188986,0
213,190235,0
214,190752,0
215,191167,0
216,191474,0
217,192672,0
218,193966,0
219,193994,0
220,194414,0
221,195217,0
222,196448,0
223,197067,0
224,197724,0
225,198487,0
226,198922,0
227,200189,0
228,200323,0
229,200778,0
230,201387,0
231,202201,0
232,202607,0
233,203890,0
234,205157,0
235,206376,0
236,207205,0
237,207246,0
238,207683,0
239,208915,0
240,209821,0
241,210169,0
242,210985,0
243,211473,0
244,212737,0
245,213455,0
246,213973,0
247,215292,0
248,216201,0
249,216576,0
250,217373,0
251,217790,0
252,218137,0
253,219015,0
254,220181,0
255,220232,0
256,220458,0
257,221487,0
258,221608,0
259,222767,0
260,224004,0
261,225210,0
262,225967,0
263,226309,0
264,226470,0
265,227674,0
266,227903,0
267,227930,0
268,228211,0
269,228908,0
270,229103,0
271,230171,0
272,231401,0
273,232665,0
274,232673,0
275,233499,0
276,233892,0
277,235151,0
278,236439,0
279,237676,0
280,238161,0
281,238419,0
282,238772,0
283,238908,0
284,239549,0
285,240173,0
286,241447,0
287,242728,0
288,243060,0
289,243400,0
290,243534,0
291,244029,0
292,244173,0
293,245259,0
294,245709,0
295,246504,0
296,247769,0
297,248361,0
298,248800,0
299,249024,0
300,250257,0
301,251542,0
302,252799,0
303,254084,0
304,255351,0
305,255939,0
306,255945,0
307,256006,0
308,256574,0
309,257868,0
310,258621,0
311,259063,0
312,259934,0
313,260388,0
314,261655,0
315,262824,0
316,263432,0
317,264009,0
318,265211,0
319,266420,0
320,266914,0
321,267657,0
322,268627,0
323,268904,0
324,270166,0
325,271365,0
326,272112,0
327,272502,0
328,272551,0
329,273816,0
330,274570,0
331,275084,0
332,275501,0
333,276350,0
334,277600,0
335,277905,0
336,278821,0
337,280024,0
338,281255,0
339,282513,0
340,282545,0
341,283763,0
342,283951,0
343,284660,0
344,284938,0
345,285231,0
346,286153,0
347,287358,0
348,287389,0
349,288664,0
350,288734,0
351,289926,0
352,291196,0
353,291442,0
354,292444,0
355,292602,0
356,292952,0
357,293716,0
358,294811,0
359,295010,0
360,296162,0
361,296333,0
362,297386,0
363,297642,0
