slot_number,sim_time,VM_type,NodeID,cost/node
1,918,"In-house server 1,","n1,",0.02805
2,1844,"In-house server 1,In-house server 2,","n1,n2,",0.183313
3,2711,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",0.277601
4,3605,"In-house server 2,In-house server 3,","n1,n2,",0.215222
5,4499,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",0.388614
6,5485,"In-house server 3,In-house server 2,Standard_NC6,","n4,n3,n2,n1,",0.696799
7,6422,"In-house server 3,In-house server 2,Standard_NC6,","n1,n4,n3,n2,",0.659198
8,7347,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",0.677514
9,8329,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",0.860886
10,9251,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n4,n5,n1,n6,n3,n2,",0.897853
11,10163,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",0.882518
12,11139,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n3,n1,n5,n4,",0.96788
13,12065,"In-house server 3,In-house server 2,Standard_NC6,Standard_NV12,","n1,n6,n5,n4,n3,n2,",1.03753
14,13016,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n5,n7,n6,n2,n3,",1.04611
15,13986,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n2,n1,n3,n8,n6,n7,n5,n4,",1.20608
16,14971,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n3,n8,n6,n5,n7,n4,",1.35182
17,15912,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n8,n6,n7,n5,n4,",1.26542
18,16867,"Standard_NV12,Standard_NC12,In-house server 2,In-house server 3,","n2,n1,n4,n7,n5,n9,n3,n8,n6,",1.66983
19,17804,"Standard_NV24,In-house server 2,In-house server 3,","n3,n1,n2,n6,n8,n4,n5,n7,",1.58632
20,18725,"Standard_NV12,Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n1,n4,n7,n5,n9,n8,n6,",1.52791
21,19658,"Standard_NC12,In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n1,n9,n2,n3,n11,n7,n4,n5,n8,n6,n10,",1.70821
22,20576,"Standard_NV12,Standard_NC24,In-house server 2,In-house server 3,","n3,n2,n1,n4,n7,n5,n9,n8,n6,",1.8054
23,21503,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",1.95563
24,22449,"Standard_NC12,Standard_NV12,In-house server 2,In-house server 3,","n10,n9,n8,n6,n3,n11,n4,n7,n5,n1,n2,",1.91345
25,23377,"Standard_NC12,Standard_NV24,In-house server 3,In-house server 2,","n8,n6,n1,n9,n3,n2,n10,n7,n4,n5,",2.11868
26,24308,"In-house server 1,Standard_NV24X,In-house server 2,In-house server 3,","n2,n8,n6,n11,n9,n3,n10,n5,n7,n4,n1,",2.21648
27,25207,"Standard_NV24X,In-house server 3,In-house server 2,","n3,n1,n6,n8,n10,n9,n2,n5,n7,n4,",2.13157
28,26077,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n7,n12,n6,n9,n4,n5,n11,n8,n10,n2,n1,n3,",2.04474
