slot_number,sim_time,VM_type,NodeID,cost/node
1,8790,"In-house server 1,","n1,",0.268583
2,17822,"In-house server 3,","n1,",0.827934
3,26832,"In-house server 3,","n1,",0.978864
4,35964,"Standard_NC6,In-house server 3,","n2,n1,",2.41265
5,45056,"Standard_NC6,In-house server 3,","n1,n2,n3,",3.2094
6,52004.1,"Standard_NC6,In-house server 3,","n4,n1,n3,n2,",3.12598
7,54042,"Standard_NC6,In-house server 3,","n2,n3,n1,",0.708427
8,63040,"Standard_NC6,In-house server 3,","n1,n2,n3,",3.07709
9,66985.9,"Standard_NC6,In-house server 3,","n3,n2,n1,",1.2752
10,71977,"Standard_NC6,In-house server 3,","n1,n3,n2,n4,",2.15544
11,80844,"In-house server 2,In-house server 3,Standard_NC6,","n4,n5,n2,n3,n1,",6.69129
12,89875,"In-house server 2,In-house server 3,Standard_NC6,","n1,n3,n2,n5,n4,",6.4226
13,93948.9,"In-house server 2,In-house server 3,Standard_NC6,","n4,n1,n5,n3,n2,",2.93048
14,98970,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n5,n2,n3,",3.67497
15,108129,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",5.94655
16,117092,"In-house server 2,In-house server 3,Standard_NV12,","n5,n1,n3,n2,n4,",7.26557
17,117683,"Standard_NV12,In-house server 3,Standard_NC6,","n3,n2,n1,n5,n4,",0.454665
18,126006,"In-house server 2,In-house server 3,Standard_NV12,","n3,n2,n1,n4,n5,",7.63657
19,132344,"Standard_NV12,Standard_NC6,In-house server 3,In-house server 2,","n4,n3,n2,n5,n1,",6.20338
20,134900,"Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n5,n3,n2,",2.98507
21,140944,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n4,n3,n2,n5,n1,",5.87852
22,143850,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n2,n3,n5,n4,n1,",2.56003
23,152696,"In-house server 2,In-house server 3,Standard_NV12,","n1,n3,n2,n4,",7.04896
24,156566,"Standard_NV12,In-house server 3,In-house server 2,","n1,n3,n2,n4,n5,",3.54342
25,161730,"Standard_NV12,In-house server 2,In-house server 3,In-house server 1,","n1,n3,n2,n4,n5,",5.07015
26,170187,"Standard_NV6,In-house server 3,In-house server 2,","n4,n3,n2,n5,n1,",8.02671
27,170668,"Standard_NV12,In-house server 3,In-house server 2,","n1,n5,n4,n2,n3,",0.423229
28,179494,"Standard_NV6,In-house server 3,In-house server 2,","n4,n1,n3,n2,n5,",8.28335
29,183253,"Standard_NV12,In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",4.30779
30,188533,"In-house server 2,Standard_NV24,In-house server 3,","n4,n1,n3,n2,n5,",7.21206
31,195325,"Standard_NV24,In-house server 3,In-house server 2,","n3,n2,n4,n5,n1,",9.93886
32,197601,"Standard_NV12,In-house server 3,In-house server 2,","n1,n4,n5,n2,n3,",2.58518
33,199917,"Standard_NV24,In-house server 3,In-house server 2,","n1,n5,n3,n2,n4,",2.8558
34,206537,"Standard_NV24,In-house server 3,","n1,n2,n3,",5.4771
35,210028,"Standard_NV24,In-house server 3,","n1,n3,n2,",2.90484
36,215021,"In-house server 2,In-house server 3,Standard_NV12,","n1,n2,n3,n5,n4,",4.57161
37,215448,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n5,n4,n1,",0.318721
38,224374,"In-house server 1,Standard_NV24X,In-house server 3,","n4,n5,n1,n2,n3,",10.2519
39,224756,"In-house server 2,Standard_NV24,In-house server 3,","n2,n3,n5,n1,n4,",0.453379
40,238790,"In-house server 3,Standard_NV24,","n5,n2,n3,n1,n4,",14.3394
41,246331,"In-house server 3,In-house server 2,","n1,n4,n2,n3,",3.37706
42,264915,"In-house server 2,In-house server 3,","n1,n2,n3,n4,",8.51067
43,267352,"In-house server 3,In-house server 2,","n2,n3,n1,",0.864548
44,289084,"In-house server 2,In-house server 3,","n1,n2,n3,",7.67574
45,305219,"In-house server 1,In-house server 3,","n1,n3,n2,",2.67173
46,327028,"In-house server 3,","n2,n1,",2.85681
47,390269,"In-house server 3,","n1,",4.1224
48,444611,"In-house server 3,","n1,",3.01902
49,494313,"In-house server 3,","n1,",3.03735
50,734864,"In-house server 1,","n1,",7.35015
51,762186,"In-house server 1,","n1,",0.834834
